IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
484;Jean sans Peur;;2589;Le vicomte de Trames (?);;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 tasse d'argent dorée + 1 gobelet d'argent doré;3015 estelins au prix de 10 fr./marc;30 fr. 15 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
485;Jean sans Peur;;199;Jean du Bois;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 gobelets couverts d'argent et dorés;3004 estelins au prix de 10 fr./marc;30 fr. 4 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
486;Jean sans Peur;;2389;Le seigneur de Rumboillet;Chevalier et chambellan du roi d'Aragon;"""Pour lui deffraier de la ville de Paris ou il a demoure au service de mon dit seigneur et par son ordonnance depuis le 28e jour dottobre 1405 jusques au 18e jour de decembre ensuivant par tout la dicte somme""";Paris;1 hanap d'argent doré couvert et poinçonné;3 marcs 5 estelins au prix de 10 fr./marc;30 fr. 6 s. 10 d. t. monn. royal;18 December 1405;ADCO, B 1543, f° 128 r° et 128 v°
487;Jean sans Peur;;51;Guillaume Viguier;Secrétaire du duc;Pour ses étrennes;Aucune mention;De la vaisselle;;30 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
488;Jean sans Peur;;2377;Le seigneur de Waubert (?);Conseiller et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 gobelet d'argent doré et taillé ;3 marc au prix de 10 fr./marc;30 fr. monn. royal;9 November 1405;ADCO, B 1543, f° 131 r°
489;Jean sans Peur;;2444;François du Soller (?);Chambellan du roi d'Aragon;Aucune mention particulière;Aucune mention;1 hanap d'argent doré;3000 estelins au prix de 10 fr./marc;30 fr. monn. royal;14 October 1407;ADCO, B 1554, f° 113 r°
490;Jean sans Peur;;2590;Le seigneur de Vignay;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 gobelets d'argent dorés;3000 estelins au prix de 10 fr./marc;30 fr. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
491;Jean sans Peur;;2621;Isabelle de Bourgogne;Comtesse de Penthièvre;Pour ses étrennes;Aucune mention;1 petit fermail;;30 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 215 v°
492;Jean sans Peur;;2627;La femme de Jean Mainfroy;;Pour ses étrennes;Aucune mention;1 diamant;;30 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 217 r°
493;Jean sans Peur;;2383;Jean de Willeberth (?);Chevalier et conseiller du comte de Clèves;Aucune mention particulière;Paris;1 hanap d'argent doré couvert et poinçonné;3 marcs 1 once 18 estelins au prix de 10 fr./marc;30 fr. t. monn. royal;16 November 1405;ADCO, B 1543, f° 128 r°
494;Jean sans Peur;;24;Ferri de Hangest;Bailli de Vermandois;Pour ses étrennes;Gand;1 hanap doré + 100 fr. en or;3000 demie onces au prix de 10 l. t/marc;30 l. 12 s. 6 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 v°
495;Jean sans Peur;;205;Guillaume Bonnier;Bailli de Hesdin;Pour ses étrennes;Gand;1 hanap d'argent doré;3000 et demie onces au prix de 10 l. t./marc;30 l. 12 s. 6 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 v°
496;Jean sans Peur;;2429;Humbert Charrey;Ecuyer d'écurie du duc de Berry;Pour ses étrennes;Gand;1 hanap d'argent doré;3000 estelins au prix de 10 l. t./marc;30 l. t. monn. royal;17 February 1407;ADCO, B 1547, f° 120 v°
497;Jean sans Peur;Regnier Pot;2450;Venceslas de Luxembourg;Roi de Bohême;Lors d'une ambassade;Paris;1 saphir;;300 écus;17 June 1408;ADCO, B 1554, f° 121 v°
498;Jean sans Peur;;2256;Humphrey de Lancastre;Duc de Gloucester et cousin de Jean sans Peur;Aucune mention particulière;;1 fermail d'or garni d'un balais carré, d'une grosse perle et d'une fleur de diamant;;300 écus d'or;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 396, p. 130
499;Jean sans Peur;;2450;Venceslas de Luxembourg;Roi de Bohême;Don fait par le duc, par l'intermédiaire de Regnier Pot, son chevalier, conseiller et chambellan;Paris;1 saphir;;300 écus d'or;27 January 1408;ADCO, B 1547, f° 121 v°
500;Jean sans Peur;;35;Michault de Laillier;Maître des comptes du roi à Paris;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
501;Jean sans Peur;;150;Charles VI;Roi de France;Etrennes;Paris;1 paix d'or garnie de 7 perles, 3 balais et 1 saphir;1 marc;300 fr. monn. royal;1 January 1413;ADCO, B 1572, f° 42 r°
502;Jean sans Peur;;182;Jean Chousat;Conseiller du duc;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
503;Jean sans Peur;;204;Jacques de Courtiambles;Seigneur de Commarin, chambellan du duc;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
504;Jean sans Peur;;274;Jean de Pressy;Trésorier des guerres du roi;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
505;Jean sans Peur;;636;Pierre de La Viefville;Seigneur de La Viefville, chambellan du du duc;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
506;Jean sans Peur;;1479;Guillaume Le Clerc;;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
507;Jean sans Peur;;1499;Jean Despouillettes;Trésorier général et gouverneur des finances du duc;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
508;Jean sans Peur;;1661;Nicolas d'Orgemont;Doyen de Tours;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
509;Jean sans Peur;;2505;Une dame d'Angleterre;;"""Laquelle lui avoit envoie 2 luivriers par messire Jehan de Cornuaille, chevalier angloiz lors quil vint faire ses armes a Paris""";Paris;1 miroir d'or;;300 fr. monn. royal;6 July 1409;ADCO, B 1558, f° 121 r°
510;Jean sans Peur;;2613;Eustache de Laistre;Président de la chambre des comptes du roi à Paris;"""Pour pluseurs grans et notables services que lui ont faiz les personnes qui senssuivent""";Aucune mention;De la vaisselle d'argent véré (partagée);;300 fr. monn. royal;November 1411;ADCO, B 1570, f° 204 v° et 205 r°
511;Jean sans Peur;Pierre de La Viefville;2616;La femme de Guillaume Bardolf;Capitaine de Calais;Aucune mention particulière;Aucune mention;1 écharpe + 1 collier d'or émaillé;;300 fr. monn. royal;22 November 1411;ADCO, B 1570, f° 206 r°
512;Jean sans Peur;;512;Louis III d'Anjou;;Aucune mention particulière;Aucune mention;1 tableau d'or garni de pierreries;;305 fr. 15 s. monn. royal;1 January 1405;ADN, B 1878, f° 124 r°
513;Jean sans Peur;;2607;Jean Borgof;Anglais;"""Qui par lordonnance de mon dit seigneur estoit ale devers lui en la dite ville de Lille""";Lille;1 fermail d'or garni d'un rubis, d'un diamant et 5 grosses perles;;307 écus demi de 30 gros nouvelle monn. de Flandre;21 June 1411;ADCO, B 1570 f° 204 v°
514;Jean sans Peur;;2394;Louis de Baviere, dit Le Barbu;Grand maître d'hôtel du roi;"""A son derrain partement de Paris pour aler ou pays de Guienne en la compaigniee de monseigneur Dorleans""";Bruges;1 grand hanap d'or haut, couvert et poinçonné garni de pierreries;3 marcs 6 onces 15 estelins au prix de 80 fr./marc;307 fr. demi monn. royal;14 October 1406;ADCO, B 1543, f° 135 r° et 135 v°
515;Jean sans Peur;Baudet de Boffles;2573;Les serviteurs et officiers de la duchesse d'Autriche;Un écuyer;Aucune mention particulière;Aucune mention;1 coupe d'argent dorée;3106 estelins au prix de 10 fr./marc;31 fr. 7 s. 6 d. t. monn. royal;14 April 1411;ADCO, B 1562, f° 53 v°
516;Jean sans Peur;;2434;Suicq;Ecuyer de Bohême et échanson du duc;Aucune mention particulière;Gand;1 gobelet d'argent blanc + 1 aiguière d'argentblanc;3000 et demi estelins au prix de 10 fr./marc;31 fr. monn. royal;6 July 1407;ADCO, B 1547, f° 127 r°
517;Jean sans Peur;;2392;Jean III de Chalon-Arlay;Seigneur d'Arlay;Pour leurs étrennes;Paris;1 hanap et 1 aiguière d'or poinçonnés ;4 marcs 1 once 18 estelins (l'ensemble) au prix de 75 fr./marc;317 fr. 17 s. 1 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 132 r°
518;Jean sans Peur;;92;Jean de Vergy;Seigneur d'Autrey;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 1 perle;;32 écus;1 January 1410;ADCO, B 1560, f° 131 r°
519;Jean sans Peur;;205;Guillaume Bonnier;Gouverneur d'Arras;Pour ses étrennes;Paris;1 lineau garni de 3 saphirs et 3 perles;;32 écus;1 January 1410;ADCO, B 1560, f° 133 v°
520;Jean sans Peur;;2546;Jean de Moers;Comte de Salverne (Saarwerden ou Sarrewerden);Pour ses étrennes;Paris;1 lineau garni de 3 saphirs et 3 perles;;32 écus;1 January 1410;ADCO, B 1560, f° 133 v°
521;Jean sans Peur;;301;Jean de Saulx;Chancelier du duc;Pour ses étrennes;Gand;1 chaîne à laquelle est attachée 1 agnel et 1 diamant + 1 fermail;;32 écus d'or;16 February 1407;ADCO, B 1547, f° 125 r°
522;Jean sans Peur;;2261;Jean de Bourbon;Comte de Clermont;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 gobelets d'argent dorée;3114 estelins au prix de 10 fr./marc;32 fr. 2 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
523;Jean sans Peur;;1209;Conrad Martin;Serviteur de Catherine de Bourgogne, duchesse d'Autriche, soeur du duc;Aucune mention particulière;Paris;1 hanap d'argent doré couvert et poinçonné;3 marcs 1 once 12 estelins maille au prix de 10 fr./marc;32 fr. 7 d. t. monn. royal;9 August 1406;ADCO, B 1543, f° 135 r°
524;Jean sans Peur;;169;Philippe de Servolles;Chevalier et chambellan du duc;Aucune mention particulière;Paris;1 hanap d'argent doré et couvert + 112 fr. demi à l'intérieur;3 marcs 2 onces au prix de 10 fr./marc;32 fr. demi monn. royal;28 March 1406;ADCO, B 1543, f° 126 r° et 126 v°
525;Jean sans Peur;;204;Jacques de Courtiambles;;Pour ses étrennes;Aucune mention;1 diamant;;32 fr. demi monn. royal;1 January 1412;ADCO, B 1570, f° 216 v°
526;Jean sans Peur;;1267;Mathieu de Foix;Chevalier ;Etrennes;Aucune mention;1 diamant plat, carré et émaillé à rosettes de rouge clair;;32 fr. monn. royal;1 January 1415;ADCO, B 393, liasse 68, c. 118
527;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Deux écuyers;Aucune mention particulière;Aucune mention;2 colliers d'argent à la devise;;32 fr. monn. royal;16 October 1408;ADCO, B 1554, f° 122 v°
528;Jean sans Peur;;2473;Les serviteurs et officiers du roi d'Ecosse;Deux écuyers;Lors d'une ambassade avec un grand seigneur en ambassade auprès du duc de Bourgogne;Paris;3 colliers d'argent à la devise du duc (2 pour les Ecossais et 1 pour Jean de Coulour, écuyer de la duchesse d'Autriche);;32 fr. monn. royal (les 3);20 July 1410;ADCO, B 1560, f° 141 r°
529;Jean sans Peur;Denisot Le Breton;2608;Bernard, dit Le Marquis de Bade;Marquis de Bade;Aucune mention particulière;Aucune mention;1 hanap d'or;4 marcs 2 onces16 estelins ob. au prix de 75 fr./marc;325 l. 10 s. t. monn. royal;16 September 1411;ADCO, B 1570, f° 206 r° et 206 v°
530;Jean sans Peur;;67;Guillaume de Bours, dit Wittard;Chambellan du duc;"""Pour le pris de de ce ceulx de dehors""";Aucune mention;1 diamant assis en un anneau;;33 fr. 15 s. t. monn. royal;12 January 1411;ADCO, B 1570, f° 212 v°
531;Jean sans Peur;;421;Renaud II de Murat;Vicomte de Murat, chevalier et chambellan du duc;Aucune mention particulière;Paris;1 hanap d'argent doré couvert et poinçonné + 112 fr. demi à l'intérieur;3 mars 3 onces au prix de 10 fr./marc;33 fr. 15 s. t. monn. royal;27 January 1406;ADCO, B 1543, f° 127 r°
532;Jean sans Peur;Colin du Pont;2384;Marguerite de Craon;Epouse du seigneur de Croÿ;Pour ses étrennes;Aucune mention;1 paternoster d'or garni de perles;;33 fr. 15 s. t. monn. royal;1 January 1412;ADCO, B 1570, f° 208 v° et 209 r°
533;Jean sans Peur;;2459;Gilles de Bruxelles;;Aucune mention particulière;Aucune mention;6 grands cors appelés trompettes;;33 fr. 15 s. t. monn. royal;13 June 1408;ADCO, B 1547, f° 122 v°
534;Jean sans Peur;;2509;Le chancelier de l'archevêque de Mayence;;Aucune mention particulière;Bruxelles;1 anneau avec un saphir;;33 fr. 15 s. t. monn. royal;21 July 1409;ADCO, B 1558, f° 116 v°
535;Jean sans Peur;;2604;La femille du bailli de Dam;;Pour ses noces;Aucune mention;1 diamant;;33 fr. 15 s. t. monn. royal;23 February 1411;ADCO, B 1570, f° 212 v°
536;Jean sans Peur;Colin du Pont;2620;Yolande de Rodemach;Epouse de Charles de Savoisy;Pour ses étrennes;Aucune mention;1 paternoster d'or garni de perles;;33 fr. 15 s. t. monn. royal;1 January 1412;ADCO, B 1570, f° 208 v° et 209 r°
537;Jean sans Peur;;199;Jean du Bois;Seigneur du Bois, chevalier, conseiller et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 grand gobelet d'argent doré et couvert;3302 estelins au prix de 10 fr./marc;33 fr. 17 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 v°
538;Jean sans Peur;;1127;Raymond de Lespezat;Ecuyer du comte de Foix;Aucune mention particulière;Paris;1 hanap d'argent doré, couvert et tout poinçonné;3303 estelins au prix de 10 fr./marc;33 fr. 18 s. 9 d. t. monn. royal;March 1413;ADCO, B 1576, f° 168 v°
539;Jean sans Peur;;1280;Guillaume Blondel;Conseiller et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 grand gobelet d'argent doré et couvert;3 marcs 2 onces demie au prix de 10 fr./marc;33 fr. 2 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 v°
540;Jean sans Peur;;2397;Henri de Hans (?);;Pour leurs étrennes;Paris;1 hanap d'argent doré;3 marcs 2 onces 14 estelins au prix de 10 fr./marc;33 fr. 7 s. 6 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 133 r°
541;Jean sans Peur;;374;Girard de Bourbon;Seigneur de Montperroux;Pour leurs étrennes;Paris;1 hanap d'argent doré ;3002 onces 18 estelins au prix de 10 fr./marc;33 fr. demi mon. royal;1 January 1406;ADCO, B 1543, f° 133 r°
542;Jean sans Peur;;2510;Les serviteurs et officiers de la comtesse de Clèves;Une des dames de compagnie;Aucune mention particulière;Bruxelles;1 bracelet d'or auquel pend une petite chaîne et 1 diamant;;33 fr. monn. royal;29 July 1409;ADCO, B 1558, f° 117 r°
543;Jean sans Peur;;2249;Marie de Bourgogne, de Clèves;Comtesse de Savoie;Pour ses étrennes;Aucune mention;1 chaîne en or;;337 écus demi;1 January 1412;ADCO, B 1570, f° 215 r°
544;Jean sans Peur;;2506;Elisabeth de Goerlitz;Duchesse de Brabant;Pour ses étrennes;Lille;1 collier d'or;;337 fr. 10 s. p. monn. royal;5 January 1411;ADCO, B 1560, f° 147 v°
545;Jean sans Peur;;2249;Charles III de Navarre;Roi de Navarre;"""Oudit mois quil disna en lostel Dartois a Paris""";Paris (Hôtel d'Artois);1 hanap d'or garni de pierreries;3000 estelins au prix de 100 écus/marc;337 fr. demi monn. royal;1 March 1409;ADCO, B 1558, f° 115 r° et 115 v°
546;Jean sans Peur;Marguerite de Bavière;2249;Charles III de Navarre;Roi de Navarre;Lors d'une ambassade du roi de Navarre auprès de la duchesse en Bourgogne;Paris;1 tableau d'or avec une image de Marie tenant son enfant, émaillée blanc, garnie de 2 beaux saphirs à 8 côtés, 4 grosses perles, 1 balais ou rubis carré au milieu Un tableau d'or avec une image de Notre-Dame tenant son enfant, émaillé de blanc, garni de deux beaux saphirs à huit côtés, quatre grosses perles, un balai ou rubis carré, avec au milieu 15 perles rondes en 5 torches autour de la couronne assise sur la tête de Notre-Dame;2100 estelins ;337 fr. demi monn. royal;9 November 1410;ADCO, B 1560, f° 144 v°
547;Jean sans Peur;;2386;Girard Darlo (?);Chevalier et chambellan du duc ;Aucune mention particulière;Paris;Un collier d'argent doré à la devise du duc;1 marc et demi au prix de 34 écus;34 écus;4 January 1406;ADCO, B 1543, f° 127 v°
548;Jean sans Peur;;2383;Goffryn (?);Ecuyer;Aucune mention particulière;Paris;1 hanap d'argent doré couvert et poinçonné;3 marcs 2 onces au prix de 10 fr./marc;34 fr. 7 d. 6 s. t. monn. royal;16 November 1405;ADCO, B 1543, f° 128 r°
549;Jean sans Peur;;68;Martin Poree;Confesseur du duc;Pour ses étrennes;Paris;6 tasses d'argent blanc;;35 écus 10 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 132 r°
550;Jean sans Peur;;305;Maître Jean de Saulx;Secrétaire du duc;Pour ses étrennes;Paris;6 tasses d'argent;6000 et demi estelins;35 écus 10 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 133 v°
551;Jean sans Peur;;2220;Louis de France;Duc de Guyenne et Dauphin;Pour ses étrennes;Paris;1 anneau avec 1 diamant;;35 écus 10 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 139 r°
552;Jean sans Peur;;2586;Willem II van Stavele;Châtelain de Furnes;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 gobelet d'argent doré + 1 hanap d'argent doré;3401 estelins au prix de 10 fr./marc;35 fr. 12 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
553;Jean sans Peur;;2382;Henri;Conseiller de l'évêque de Liège;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;6 gobelets d'argent taillés et vérés;4 marcs 3 onces 17 estelins (l'ensemble) au prix de 10 fr./marc;35 fr. 17 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 v°
554;Jean sans Peur;;2499;Un abbé de Hongrie;;Aucune mention particulière;Aucune mention;1 hanap d'argent doré et couvert;3300 estelins au prix de 10 fr./marc;35 fr. monn. royal;25 November 1410;ADCO, B 1562, f° 51 r°
555;Jean sans Peur;;2606;Romand Rainier (?);Bachelier en théologie;Aucune mention particulière;Aucune mention;1 hanap d'argent doré couvert;3400 estelins au prix de 10 fr./marc;35 fr. monn. royal;14 April 1411;ADCO, B 1562 f° 51 r° et  51v°
556;Jean sans Peur;;2617;Le secrétaire du comte d'Arundel;;Aucune mention particulière;Aucune mention;1 hanap d'argent doré + 1 aiguière d'argent dorée;3000 et demi estelins au prix de 10 fr./marc;35 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 206 v°
557;Jean sans Peur;;88;Jean d'Aunay, dit Le Gallois d'Aunay;Maître d'hôtel du duc;Pour ses étrennes;Gand;1 hanap d'argent doré;3000 et demie onces au prix de 10 l. t./marc;35 l. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 v°
558;Jean sans Peur;;454;Marguerite de Bourgogne, de Guyenne;Duchesse de Guyenne et épouse de Louis de France;Pour leurs étrennes;Aucune mention;6 bouches d'argent doré;;35 s. t. monn. royal;1 January 1405;ADCO, B 1543, f° 122 v°
559;Jean sans Peur;;1384;Les serviteurs et officiers du roi de Hongrie;Des chevaliers et écuyers du roi de Hongrie;"""Qui nagaires ont este a Paris devers mon dit seigneur en recompensacion de certains chevaulx quilz donnerent a mon dit seigneur""";Paris;4 flacons d'argent enchaînés les deux l'un avec l'autre + 2 grands gobelets d'argent couverts, tous dorés;35 marcs 3 onces 5 estelins (l'ensemble) au prix de 10 fr./marc;353 fr. 1 s. 3 d. t. monn. royal;9 July 1406;ADCO, B 1543, f° 134 r°
560;Jean sans Peur;;2532;Charles de Vendôme;Vidame de Chartres;Pour ses étrennes;Paris;1 lineau garni de 2 saphirs, 1 balais et 3 perles;;36 écus;1 January 1410;ADCO, B 1560, f° 131 v°
561;Jean sans Peur;;513;Jean de Berry;Duc de Berry;"Pour fêter la réconciliation, le duc et son cousin dînent dans l'hôtel de Nesle où ""le premier may, le duc de Bourgogne fit don au duc de Berry d'un gran rabot au vif assis sur un grand ais, et dedans la vuidange d'icelui où est le sciseau il a de la raboteur, le dit rabot garny d'une grosse perle et d'une belle esmeraude façonnée en losange, auquel rabot pend un gros diamant posé sur un anneau, et au coing du rabot il y a un dimant fant en escusson. Le duc en donna un pareil au duc d'Orléans [...] qu'il disna avec lui""";Aucune mention;1 collier avec un grand rabot garni d'une grosse perle et d'un gros diamant;;36 fr. 2 s. 6 d. t. monn. royal;1 May 1406;ADCO, B 1554, f° 113 v° et 114 r°
562;Jean sans Peur;;2404;Louis d'Orleans;Duc d'Orléans;"Pour fêter la réconciliation, le duc et son cousin dînent dans l'hôtel de Nesle où ""le premier may, le duc de Bourgogne fit don au duc de Berry d'un gran rabot au vif assis sur un grand ais, et dedans la vuidange d'icelui où est le sciseau il a de la raboteur, le dit rabot garny d'une grosse perle et d'une belle esmeraude façonnée en losange, auquel rabot pend un gros diamant posé sur un anneau, et au coing du rabot il y a un dimant fant en escusson. Le duc en donna un pareil au duc d'Orléans [...] qu'il disna avec lui""";Aucune mention;1 collier avec un grand rabot garni d'une grosse perle et d'un gros diamant;;36 fr. 2 s. 6 d. t. monn. royal;6 May 1406;ADCO, B 1554, f° 114 r°
563;Jean sans Peur;;154;Catherine de Bourgogne, duchesse d'Autriche;Duchesse d'Autriche, soeur du duc;Pour leurs étrennes. Les tasses sont achetés le 5 décembre 1405;Paris;6 tasses d'argent ;6 marcs 5 estelins au prix de 6 fr. 17 s. 6 d. t. monn. royal/marc;36 fr. 90 s. 36 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 128 v°
564;Jean sans Peur;;158;Jean de Thoisy;Evêque d'Auxerre;Aucune mention particulière;Paris;1 saphir assis en un anneau;;36 fr. monn. royal;29 June 1410;ADCO, B 1560, f° 140 r°
565;Jean sans Peur;;2510;Les serviteurs et officiers de la comtesse de Clèves;Une des dames de compagnie;Aucune mention particulière;Bruxelles;1 bracelet d'or garni de 2 perles;;36 fr. monn. royal;29 July 1409;ADCO, B 1558, f° 117 r°
566;Jean sans Peur;;2650;Les Portugais au service du duc;;Etrennes;Paris;3 diamants;;36 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 42 v°
567;Jean sans Peur;;2643;Jean Bouteillier;Ecuyer et serviteur d'Henri de Monmouth, prince de Galles et fils du roi d'Angleterre;Aucune mention particulière;Aucune mention;12 hanaps d'argent dorés et émaillés au fond + 1 aiguière d'argent dorée (partagés);36117 estelins ob. au prix de 10 l. t./marc (l'ensemble);362 fr. 6 s. 10 d. t. monn. royal (l'ensemble);13 October 1412;ADCO, B 1571, f° 133 r°
568;Jean sans Peur;;2644;Guillaume Toubert;Ecuyer et serviteur d'Henri de Monmouth, prince de Galles et fils du roi d'Angleterre;Aucune mention particulière;Aucune mention;12 hanaps d'argent dorés et émaillés au fond + 1 aiguière d'argent dorée (partagés);36117 estelins ob. au prix de 10 l. t./marc (l'ensemble);362 fr. 6 s. 10 d. t. monn. royal (l'ensemble);13 October 1412;ADCO, B 1571, f° 133 r°
569;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Un écuyer du chancelier de Bohême;Aucune mention particulière;Paris;1 collier d'argent à la devise du duc;;37 fr. 16 s. 3 d. t. monn. royal;13 February 1410;ADCO, B 1558, f° 124 v°
570;Jean sans Peur;;2414;Roland de La Villion (?);Serviteur du comte de Penthièvre;Aucune mention particulière;Paris;1 gobelet d'argent couverts et dorés;3 marcs 6 onces 5 estelins (l'ensemble) au prix de 10 fr./marc;37 fr. 16 s. 3 d. t. monn. royal (l'ensemble);31 August 1406;ADCO, B 1543, f° 134 v°
571;Jean sans Peur;;2415;Guillaume Pieron (?);Serviteur du comte de Penthièvre;Aucune mention particulière;Paris;1 gobelet d'argent couverts et dorés;3 marcs 6 onces 5 estelins (l'ensemble) au prix de 10 fr./marc;37 fr. 16 s. 3 d. t. monn. royal (l'ensemble);31 August 1406;ADCO, B 1543, f° 134 v°
572;Jean sans Peur;;1128;Jean de Saint-Aubin;Chevalier et chambellan du duc;Pour ses étrennes;Gand;1 gobelet doré, taillé et poinçonné;2602 estelins au prix de 10 l. t../marc;37 l. 13 s. 1 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 v°
573;Jean sans Peur;;454;Marguerite de Bourgogne, de Guyenne;Duchesse de Guyenne et épouse de Louis de France;Pour leurs étrennes;Aucune mention;1 navette d'argent dorée;;38 fr. 19 s. 7 d. t. monn. royal;1 January 1405;ADCO, B 1543, f° 122 v°
574;Jean sans Peur;;2373;Le seigneur de Lie (?);Conseiller et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 janap d'argent doré couvert et poinçonné;3 marcs et 6 onces au prix de 10 fr./marc;38 fr. 2 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 r°
575;Jean sans Peur;;77;Jean de La Chapelle;;Pour leurs étrennes;Paris;1 hanap d'argent doré;3615 estelins au prix de 10 fr./marc;38 fr. 8 s. 9 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 132 v°
576;Jean sans Peur;;2342;Philibert de Naillac;Grand maître de Rhodes;Aucune mention particulière;Paris;1 hanap d'or + 1 aiguière d'or;;383 fr. 10 s. 8 d. t. monn. royal;11 February 1410;ADCO, B 1560, f° 135 v°
577;Jean sans Peur;;2640;Guillaume Bardolf;Chevalier anglais;"""En recompensacion de certains frais, missions et despens quil avoit eus et soustenus ou service du Roy ou quel il estoit venu grandement et bien accompaignie contre ses ennemis, oultre et par dessus le paiement des gaiges de lui et de ses gens""";Aucune mention;1 hanap d'or + 1 aiguière d'or ;5019 estelins au prix de 75 fr./marc;384 fr. monn. royal;26 July 1412;ADCO, B 1571, f° 128 r°
578;Jean sans Peur;;2640;Guillaume Bardolf;Chevalier anglais;"""En recompensacion de certains frais, missions et despens quil avoit eus et soustenus ou service du Roy ou quel il estoit venu grandement et bien accompaignie contre ses ennemis, oultre et par dessus le paiement des gaiges de lui et de ses gens""";Aucune mention;2 pintes dorées;16 marcs 5 estelins au prix de 10 fr./marc;384 fr. monn. royal;26 July 1412;ADCO, B 1571, f° 128 r°
