IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
235;Jean sans Peur;;2216;Paonniet de Pree (?);Chevalier et chambellan du duc;Aucune mention particulière;Paris;1 pièce de veau noir sur soie de Florence;;37 fr. monn. royal;31 December 1405;ADCO, B 1543, f° 144 r°
236;Jean sans Peur;;814;Paulin Gambrin, dit d'Alexandrie;Trompette du duc;Etrennes;Aucune mention;1 robe de drap de Damas fourrée de martres;;135 fr. monn. royal;1 January 1415;ADCO, B 393, liasse 68, c. 118
237;Jean sans Peur;;245;Philibert de Chantemerle;;Aucune mention particulière;Paris;1 robe en laine grise;;Aucune mention;10 May 1407;ADCO, B 1554, f° 128 r°
238;Jean sans Peur;;2223;Philippe de Bourgogne;Comte de Rethel, frère de Jean sans Peur;Aucune mention particulière;Arras;2 tapis d'or de Chypre, l'un avec l'histoire de Sainte Anne;;;7 June 1406;ADCO, B 1547, f° 140 v°
239;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande de satin noir;;2 fr. 8 s. monn. royal;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 343, p. 118
240;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 manteau en soie;;2 fr. monn. royal;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 344, pp. 118-119
241;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 pourpoint de satin noir;;40 s. p. monn. royal;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 345, p. 118
242;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Pour faire des chausses;Aucune mention;1 drap ;;36 écus 4 s. 6 d.;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 357, p. 122
243;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe de drap noir de Damas fourrée de martres;;2 écus;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 367, p. 124
244;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;2 grands chapperons noirs de brunettes;;9 s. 3 d. t. monn. royal;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 368, p. 124
245;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;6 paires de chausses;;1 écus 10 s.;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 369, p. 124
246;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe avec des rabots en motif ;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 373, p. 124
247;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol, neveu de Jean sans Peur;Aucune mention particulière;Aucune mention;1 longue houppelande de drap de Damas noir broché d'or;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 412, p. 136
248;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol, neveu de Jean sans Peur;Aucune mention particulière;Aucune mention;1 houppelande à mi-jambe d'écarlate vermeil d'Angleterre;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 418, p. 137
249;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol, neveu de Jean sans Peur;Aucune mention particulière;Aucune mention;1 houppelande d'écarlate;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 418, p. 137
250;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol, neveu de Jean sans Peur;Aucune mention particulière;Aucune mention;3 grands chaperons doublés + 6 paires de chausses noires;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 418, pp. 137-138
251;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 longue houppelande en drap de Damas noir broché à feuilles d'argent et figuré de soie vert;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 424, p. 138
252;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;3 grands chaperons doublés de noir;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 441, p. 141
253;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande à mi-jambe de brunette à manches closes, fourée de martres;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 444, p. 143
254;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande de satin noir à manches closes, fourrée de martres;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 447, p. 143
255;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande d'écarlate vermeil à mi-jambe et manches closes, découpée par le bas et fourrée de martres ;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 456, p. 147
256;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;3 paires de draps de lit en toile à l'aune de Troyes;;36 fr. monn. royal;24 March 1418;ADCO, B 1601, f° 91 r°
257;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe vert brun de Rouen + 1 chaperon de vert brun de Rouen + 4 paires de chausses de vert brun de Rouen;;Aucune mention;24 March 1418;ADCO, B 1601, f° 91 r° et 91 v°
258;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Pour les pages du comte de Saint-Pol;Aucune mention;3 paires de chausses;;37 s. 6 d. t. monn. royal;24 March 1418;ADCO, B 1601, f° 91 v°
259;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;3 pourpoints de futaine blanche;;Aucune mention;24 March 1418;ADCO, B 1601, f° 91 v°
260;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Pour les pages du comte de Saint-Pol;Aucune mention;3 pourpoints de futaine blanche;;Aucune mention;24 March 1418;ADCO, B 1601, f° 91 v°
261;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe de vert de Montvilliers;;Aucune mention;29 May 1418;ADCO, B 1594, f° 163 v° et 164 r°
262;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1000 martres brunes de Zweghe;;562 fr. demi monn. royal;31 October 1418;ADCO, B 1601, f° 92 r°
263;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande de gris de Montvilliers;;Aucune mention;31 October 1418;ADCO, B 1601, f° 92 r°
264;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande en drap de Damas cramoisi figuré de soie de plusieurs couleurs et brochée d'argent;;Aucune mention;31 October 1418;ADCO, B 1601, f° 92 v°
265;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande en drap de Damas noir broché d'argent figurée de soi verte;;Aucune mention;31 October 1418;ADCO, B 1601, f° 92 v°
266;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande en drap de Damas noir;;Aucune mention;31 October 1418;ADCO, B 1601, f° 92 v°
267;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 houppelande en penne noire de Lombardie;;Aucune mention;31 October 1418;ADCO, B 1601, f° 92 v°
268;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;2 houppelandes de vert brun;;Aucune mention;31 October 1418;ADCO, B 1601, f° 92 v°
269;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 pourpoint en peau de chamois blancs;;3 fr. 15 s. t. monn. royal;31 October 1418;ADCO, B 1601, f° 92 v°
270;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 jaquette en satin vermeil;;Aucune mention;14 November 1418;ADCO, B 1601, f° 97 v°
271;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 chaperon double fourré en drap écartlate vermeil de Montivilliers;;Aucune mention;25 April 1419;ADCO, B 1601, f° 93v°
272;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe en vert perdu de Rouen + 1 grand chaperon en vert perdu de Rouen;;Aucune mention;25 April 1419;ADCO, B 1601, f° 93 v°
273;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe en vert brun de Montivilliers fourrée de penne noire de Lombardie + 1 chaperon doublé + 2 paires de chausses;;12 fr. demi monn. royal;25 April 1419;ADCO, B 1601, f° 93 v°
274;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe en vert perdu de Rouen  + 1 chaperon doublé + 2 paires de chausses avec la devise du comte de Saint-Pol;;17 fr. demi monn. royal;25 April 1419;ADCO, B 1601, f° 93 v°
275;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;1 robe en drap de Damas noir broché d'argent, fourrée de martres + 1 pourpoint;;135 fr. monn. royal;25 April 1419;ADCO, B 1601, f° 93 v°
276;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;4 chaperons à la devise de Saint-Pol;;Aucune mention;25 April 1419;ADCO, B 1601, f° 94 r°
277;Jean sans Peur;;1987;Philippe de Saint-Pol;Comte de Saint-Pol;Aucune mention particulière;Aucune mention;4 paires de chauses noires brodées;;Aucune mention;25 April 1419;ADCO, B 1601, f° 94 r°
278;Jean sans Peur;;2263;Philippe d'Orléans;Comte de Vertus;Aucune mention partiuclière;Aucune mention;1 harnois de drap noir, blanc et vert;;9 fr. monn. royal;13 January 1413;ADCO, B 1571, f° 139 r° et 139 v°
279;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 robe de drap vert contenant une grande quantité d'orfèvrerie;;52 fr. 10 s. 16 d. t. monn. royal;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 330, p. 115
280;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 chaperon avec une grande quantité d'orfèvrerie;;14 s. 7 d. t. monn. royal;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 331, pp. 115-116
281;Jean sans Peur;;2268;Philippe le Bon;;Pour faire des chausses;Aucune mention;1 drap ;;36 écus 4 s. 6 d. ;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 357, p. 122
282;Jean sans Peur;;2268;Philippe le Bon;;Aucune mention particulière;Aucune mention;1 robe avec des rabots en motif ;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 373, p. 124
283;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 houppelande à mi-jambe d'écarlate vermeil d'Angleterre;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 412, p. 136
284;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;3 grands chaperons doublés + 6 paires de chausses noires;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 418, p. 137
285;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 chaperon doublé de gris de Rouen;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 420, p. 138
286;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;Un plicon et une paire de bottes;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 421, p. 138
287;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 houppelande d'écarlate vermeil d'Angleterre;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 436, p. 140
288;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;3 grands chaperons doublés de noir ;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 441, p. 141
289;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 houppelande à mi-jambe de satin noir;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 444, p. 142
290;Jean sans Peur;;2268;Philippe le Bon;Comte de Charolais;Aucune mention particulière;Aucune mention;1 houppelande d'écarlate vermeil à mi-jambe et manches closes;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 455, p. 147
291;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;Aucune mention particulière;Paris;1 drap;;12 fr. monn. royal;10 May 1407;ADCO, B 1554, f° 129 r°
292;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;Aucune mention particulière;Aucune mention;Des draps;;12 fr. monn. royal;18 November 1407;ADCO, B 1547, f° 129 r°
293;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;Aucune mention particulière;Aucune mention;2 draps de soie et 3 quartiers;;68 fr. monn. royal;28 February 1409;ADCO, B 1556, f° 94 v°
294;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;Aucune mention particulière;Paris;Des paires de souliers;;12 fr. monn. royal;24 March 1409;ADCO, B 1558, f° 235 v°
295;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;Pour faire une robe;Dijon;2 pièces de satin noir;;22 fr. demi/p.;19 May 1409;ADCO, B 1558, f° 125 v°
296;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;"""Donnez de sa grace especiale""";Paris;2 draps de soie;;100 fr. monn. royal;13 December 1409;ADCO, B 1558, f° 129 r° et 129 v°
297;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre du duc;Aucune mention particulière;Paris;1 robe en drap d'Ypres noir;;;25 November 1410;ADCO, B 1560, f° 164 v°
298;Jean sans Peur;;121;Pierre Bernier;Prêtre chapelain de la chapelle de la duchesse de Guyenne;Aucune mention particulière;Aucune mention;Des draps;;15 fr. monn. royal;11 November 1407;ADCO, B 1547, f° 128 v°
299;Jean sans Peur;;123;Pierre Cordelier;Valet de garde-robe de la duchesse de Guyenne;Aucune mention particulière;Paris;1 robe de drap noir;;18 s./p.;1 October 1405;ADCO, B 1543, f° 146 v°
300;Jean sans Peur;;162;Pierre de La Rocherousse;;Aucune mention particulière;Paris;1 robe en laine grise;;Aucune mention;10 May 1407;ADCO, B 1554, f° 128 r°
301;Jean sans Peur;;402;Pierre de La Tremoille;Chevalier;"""Lesqulez ont este nouveaux chevaliers oy voyage derrain fait ou pais du Liege pour faire chacune une robe""";Aucune mention;1 pièce de velours de satin vermeil;;32 écus;4 December 1408;ADCO, B 1556, f° 95 v°
302;Jean sans Peur;;402;Pierre de La Tremoille;Chevalier;"""A sa nouvelle chevalerie""";Aucune mention;1 longue houppelande de velours vermeil fourrée de martres;;Aucune mention;2 January 1409;ADCO, B 1556, f° 100 r°
303;Jean sans Peur;;743;Pierre des Essarts;Prévôt de Paris, chambellan du duc;Aucune mention particulière;Paris;1 robe en drap d'Ypres noir;;;25 November 1410;ADCO, B 1560, f° 164 v°
304;Jean sans Peur;;2233;Pierre Vermer (?);Premier chapelain de la duchesse de Guyenne;Aucune mention particulière;Aucune mention;6 aunes de drap;;24 s./aune;21 December 1406;ADCO, B 1547, f° 101 r°
305;Jean sans Peur;;2240;Pokerru (?);;"""Pour aller en Behaigne ou mon dit seigneur les envoyoit lors pour le mariage de monseigneur le duc de Brabant""";Aucune mention;1 pièce de baudequins de plusieurs couleurs;;15 fr. monn. royal/p.;4 August 1408;ADCO, B 1556, f° 96 r° et 96 v°
306;Jean sans Peur;;508;Raoul Le Maire;Conseiller du duc;Pour ses étrennes;Aucune mention;Un drap de laine écarlate d'Ypres;;Aucune mention;1 January 1408;ADCO, B 1554, f° 135 r°
307;Jean sans Peur;;275;Regnaudin Doriac;Conseiller du duc;Aucune mention particulière;Paris;1 pièce de drap de Damas;;33 fr. 15 s. t. monn. royal/p.;7 November 1410;ADCO, B 1560, f° 161 v°
308;Jean sans Peur;;152;Regnier Pot;;"""Pour aller en Behaigne ou mon dit seigneur les envoyoit lors pour le mariage de monseigneur le duc de Brabant""";Aucune mention;1 pièce de baudequins de plusieurs couleurs;;15 fr. monn. royal/p.;4 August 1408;ADCO, B 1556, f° 96 r° et 96 v°
309;Jean sans Peur;;281;Richard Le Conte;Barbier et valet de chambre du duc;Aucune mention particulière;Paris;1 drap;;12 fr. monn. royal;10 May 1407;ADCO, B 1554, f° 129 r°
310;Jean sans Peur;;281;Richard Le Conte;Barbier et valet de chambre du duc;Aucune mention particulière;Aucune mention;Des draps;;12 fr. monn. royal;18 November 1407;ADCO, B 1547, f° 129 r°
311;Jean sans Peur;;2164;Robert de Bar;;Aucune mention particulière;Aucune mention;Des pannes à grandes bombardes en satin et drap de Damas;;Aucune mention;16 May 1408;ADCO, B 1556, f° 102 r°
312;Jean sans Peur;;601;Robert de Wavrin;Seigneur de Wavrin;Aucune mention particulière;Aucune mention;1 tabard en drap bleu;;Aucune mention;14 August 1407;ADCO, B 1556, f° 98 v°
313;Jean sans Peur;;2115;Robert Le Macon;Ambassadeur du Dauphin et du duc de Berry;Lors d'une ambassade devant le duc de Bourgogne;Arras;Des draps de laine écarlate vermeille;;6 écus/p.;14 February 1408;ADCO, B 1554, f° 131 r°
314;Jean sans Peur;;2115;Robert Le Macon;Ambassadeur du Dauphin et du duc de Berry;Lors d'une ambassade auprès du duc à Lille au nom du Dauphin Louis et du duc de Berry;Arras;Des tissus d'écarlate vermeille (partagés);;155 écus d'or;14 February 1408;ADCO, B 1547, f° 131 r°
315;Jean sans Peur;;2115;Robert Le Macon;Conseiller du roi de Sicile;"""Pour une robe""";Paris;2 draps de Damas;;45 fr. monn. royal;23 May 1410;ADCO, B 1560, f° 153 v°
316;Jean sans Peur;Jean de Boutheville;2265;Robert Stuart;Duc d'Albany;Aucune mention particulière;Arras;1 chambre de tapisserie de hautelisse de couleur pers semée de perselles contenant 5 pièces et les goutières. Chaque pièce contient une image d'une grande femme avoir des petits enfants entourés d'or. La chambre contient 200 aunes carrée à l'aune d'Arras;;278 fr. 15 s. t. monn. royal;29 March 1414;ADN, B 1903, f° 130 r° et 130 v°
317;Jean sans Peur;;267;Roland d'Uutkerke;;Aucune mention particulière;Aucune mention;Des pannes à grandes bombardes en satin et drap de Damas;;Aucune mention;16 May 1408;ADCO, B 1556, f° 102 r°
318;Jean sans Peur;;267;Roland d'Uutkerke;Chambellan du duc;Aucune mention particulière;Paris;1 robe en drap d'Ypres noir;;;25 November 1410;ADCO, B 1560, f° 164 v°
319;Jean sans Peur;;267;Roland d'Uutkerke;Chevalier, conseiller et chambellan du duc;Aucune mention particulière;Gand;2 pièces de draps de velours noirs sur soie (A) + 2 draps de Damas noirs (B);;30 l. de 30 gros nouvelle monn. de Flandre la livre/p. (A) + 20 l. de 30 gros nouvelle monn. de Flandre la livre (B);1 October 1414;ADN, B 1903, f° 124 r°
320;Jean sans Peur;;2212;Thierry;Ecuyer du comte de Clèves;Aucune mention particulière;Paris;1 drap de Damas noir;;20 fr. monn. royal;26 November 1405;ADCO, B 1543, f° 140 v°
321;Jean sans Peur;;2250;Un sarrasin;;Le don est fait à la Pentecôte, à Dijon;Paris;1 robe + 1 chaperon;;13 écus;18 November 1409;ADCO, B 1558, f° 132 v°
322;Jean sans Peur;;5560;Un sergent;;Un sergent qui alla aiorner le receveur aux requêtes du palais;Aucune mention;Des draps;;Aucune mention;18 November 1407;ADCO, B 1547, f° 128 v°
323;Jean sans Peur;;496;Willequin Bloc;Fauconnier du duc;Aucune mention particulière;Aucune mention;1 robe;;Aucune mention;2 April 1407;ADCO, B 1547, f° 135 r°
324;Jean sans Peur;;496;Willequin Bloc;Fauconnier du duc;Aucune mention particulière;Aucune mention;1 robe en laine;;Aucune mention;2 November 1407;ADCO, B 1554, f° 135 r°
325;Jean sans Peur;;2269;William de La Pole;Comte de Suffolk;Aucune mention particulière;Aucune mention;1 drap de satin cramoisi broché d'or;;Aucune mention;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 396, pp. 132-133
326;Jean sans Peur;;;12 pages palefreniers et valets de pied du duc, 4 ménestrels et 2 trompettes;;Pour faire 18 robes;Aucune mention;124 aunes de vermeil de Tournai;;69 écus 19 s. t. monn. royal;2 January 1409;ADCO, B 1556, f° 98 r°
