IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
427;Jean sans Peur;;537;Guyot de Savigny;Ecuyer d'écurie du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;80 fr. (quittance);;;20 September 1410;ADCO, B 1560, f° 60 v°
428;Jean sans Peur;;402;Pierre de La Tremoille;Chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 1000 fr./an;Aucune mention;500 fr. (quittance);;;22 September 1410;ADCO, B 1560, f° 55 r°
429;Jean sans Peur;;814;Paulin Gambrin, dit d'Alexandrie;Trompette du duc;Paiement pour sa pension de 100 écus/an;Aucune mention;20 fr. (quittance);;;26 September 1410;ADCO, B 1560, f° 63 r°
430;Jean sans Peur;;69;Jean Marchant;Confesseur du duc;Paiement pour sa pension de 120 fr./an;Aucune mention;90 fr. (quittance);;;30 September 1410;ADCO, B 1560, f° 60 r°
431;;;1872;Agnès de Blaisy;Dame de Florigny;"""A laquelle par ordonnance de monseigneur a este paie par ledit Receveur suire que lui peut et pourra estre deu a cause d sa pension de 300 fr. par an quelle prant chacun an de mondit seigneur cest assavoir aux termes de Noel et de Saint-Jean par moitief, de la quelle pension elle a este assignee sur la Chastellenie de Chaucuis/Chancuis et pour les grans charges qui ont este mise sur la dicte Recette, elle na peu estre paiee dicelle pension mais a voulu et ordonnance mondit seigneur ycelle estre paiee par ledit Receveur a ladicte dame que par ses lettres patentes donnees a Paris le VIIIe jour de novembre mil CCCC et dix cy rendu peut apparoir, pour ce paie a elle par vertu  desdictes lettres avec deux quittances de ladicte dame""";Paris;Pension de 300 fr./an, payée en deux termes (Noël et Saint-Jean) + 500 fr. (deux quittances);;;8 October 1410;ADCO, B 1558, f° 65 v°
432;Jean sans Peur;;444;Jacques de Longroy;Seigneur de Longroy, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;200 fr. (quittance);;;14 October 1410;ADCO, B 1558, f° 55 v°
433;Jean sans Peur;;1207;Charles II de Lorraine;Duc de Lorraine;Paiement pour sa pension de 2000 fr./an ;Aucune mention;1000 fr. (quittance);;;15 October 1410;ADCO, B 1560, f° 54 v°
434;Jean sans Peur;;293;Jean de Chevenon;Ecuyer, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;88 fr. 5 s. t. (quittance);;;4 November 1410;ADCO, B 1560, f° 58 r°
435;Jean sans Peur;;1269;Guy de Salins, dit Chambier;Chevalier et maître d'hôtel du duc;Pension de 240 fr./an, payée en deux termes (la fin mai et saint-André). Le premier terme commencera à la Saint-André 1410;Paris;Pension de 240 fr./an, payée en deux termes (la fin mai et la Saint-André);;;4 November 1410;ADCO, B 1562, f° 25 r°
436;Jean sans Peur;;393;Guillaume Caillet;Ménestrel du duc;Paiement pour sa pension de 67 fr. demi/an;Aucune mention;60 écus (quittance);;;6 November 1410;ADCO, B 1560, f° 62 r°
437;Jean sans Peur;;2165;Jean Wanezie;Ménestrel du duc;Paiement pour sa pension de 67 fr. demi/an;Aucune mention;67 fr. demi (quittance);;;6 November 1410;ADCO, B 1560, f° 62 r°
438;Jean sans Peur;;391;Jean Le Boulangier, dit Pagot;Ménestrel du duc;Paiement pour sa pension de 67 fr. demi/an;Aucune mention;47 fr. 14 s. 3 d. t. (quittance);;;6 November 1410;ADCO, B 1560, f° 62 v°
439;Jean sans Peur;;390;Henri du Houx;Ménestrel du duc;Paiement pour sa pension de 67 fr. demi/an;Aucune mention;60 écus (quittance);;;6 November 1410;ADCO, B 1560, f° 62 v°
440;Jean sans Peur;;225;Guillaume IV de Vienne;Seigneur de Saint-Georges et de Sainte-Croix, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 3000 fr./an;Aucune mention;100 fr. (quittance);;;7 November 1410;ADCO, B 1560, f° 55 r°
441;Jean sans Peur;;537;Guyot de Savigny;Ecuyer d'écurie du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;20 fr. (quittance);;;7 November 1410;ADCO, B 1560, f° 60 v° et 61 r°
442;Jean sans Peur;;204;Jacques de Courtiambles;Seigneur de Commarin, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 400 fr./an ;Aucune mention;400 fr. (quittance);;;12 November 1410;ADCO, B 1560, f° 55 v°
443;Jean sans Peur;;876;Philibert de Montjeu;Conseiller et maître des requêtes de l'hôtel du duc;Paiement pour sa pension de 200 fr./an;Aucune mention;84 fr. 9 gr. (quittance);;;15 November 1410;ADCO, B 1560, f° 58 v°
444;Jean sans Peur;;225;Guillaume IV de Vienne;Seigneur de Saint-Georges et de Sainte-Croix, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 3000 fr./an;Aucune mention;534 fr. demi (quittance);;;17 November 1410;ADCO, B 1560, f° 55 r°
445;Jean sans Peur;;2170;Jeannin Le Fevre;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;30 fr. (quittance);;;19 November 1410;ADCO, B 1560, f° 61 v°
446;Jean sans Peur;;1589;Guillaume Roussel;Physicien du duc;Paiement pour sa pension de 120 fr./an;Aucune mention;60 fr. (quittance);;;23 November 1410;ADCO, B 1560, f° 57 r°
447;Jean sans Peur;;273;Jocerand Frepier;Conseiller et trésorier du duc;Paiement pour sa pension de 1000 fr./an;Aucune mention;500 fr. (quittance);;;24 November 1410;ADCO, B 1560, f° 59 r°
448;Jean sans Peur;;293;Jean de Chevenon;Ecuyer, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;50 fr. (quittance);;;30 November 1410;ADCO, B 1560, f° 58 r°
449;Jean sans Peur;;444;Jacques de Longroy;Seigneur de Longroy, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;125 fr. (quittance);;;1 December 1410;ADCO, B 1558, f° 55 v°
450;Jean sans Peur;;394;Jean Lengret;Archidiacre du Grand Caux et conseiller du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;200 fr. (quittance);;;2 December 1410;ADCO, B 1560, f° 59 v°
451;Jean sans Peur;;374;Girard de Bourbon;Seigneur de Montperroux, chevalier, conseiller et chambellan du duc et du comte de Charolais;Paiement pour sa pension de 500 fr./an;Aucune mention;500 fr. (quitance);;;15 December 1410;ADCO, B 1558, f° 56 r° + ADCO, B 1560, f° 56 r°
452;Jean sans Peur;;157;Pierre de Fontenay;Seigneur de Rancé, chevalier et maître d'hôtel du duc;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;16 December 1410;ADCO, B 1560, f° 56 v°
453;Jean sans Peur;;88;Jean d'Aunay, dit Le Gallois d'Aunay;Chevalier et maître d'hôtel du duc et de la duchesse;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;17 December 1410;ADCO, B 1560, f° 56 v°
454;Jean sans Peur;;15;Jean Pioche;Chevalier et maître d'hôtel du duc;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;22 December 1410;ADCO, B 1560, f° 56 r°
455;Jean sans Peur;;1872;Agnès de Blaisy;Dame de Florigny;Pension de 300 fr., payée en deux termes (la Saint-Jean-Baptiste et Noël);Aucune mention;Pension de 300 fr./an;;;27 December 1410;ADCO, B 1569, f° 79 v°
456;Jean sans Peur;;402;Pierre de La Tremoille;Chevalier, conseiller et chambellan du duc;En paiement des arrérages de sa pension accordée par Philippe le Hardi;Aucune mention;295 fr. (quittance);;;31 December 1410;ADCO, B 1562, f° 23 v°
457;Jean sans Peur;;2167;Jean de Curiet;Ecuyer de cuisine du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;50 écus (quittance);;;1 January 1411;ADCO, B 1560, f° 61 v°
458;Jean sans Peur;;67;Guillaume de Bours, dit Wittard;Chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 400 fr./an ;Aucune mention;84 fr. (quittance);;;1 January 1411;ADCO, B 1562, f° 23 v°
459;Jean sans Peur;;1930;Regnaud d'Orges;Ecuyer d'écurie du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;100 fr. (quittance);;;1 January 1411;ADCO, B 1569, f° 81 v° et 82 r°
460;Jean sans Peur;;2177;Jean Passart;Ecuyer et panetier du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;100 fr. (quittance);;;1 January 1411;ADCO, B 1569, f° 82 r°
461;Jean sans Peur;;203;Jean de Noident;Receveur général du duc;Paiement pour sa pension de 400 fr./an ;Aucune mention;400 fr. (quittance);;;5 January 1411;ADCO, B 1560, f° 59 r° et 59 v°
462;Jean sans Peur;;504;Hugues de Lannoy;Seigneur de Neuville, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 200 fr. d'or/an;Aucune mention;200 fr. d'or (quittance);;;11 January 1411;ADCO, B 1570, f° 48 v°
463;Jean sans Peur;;1872;Agnès de Blaisy;Dame de Florigny;Paiement pour sa pension de 300 fr./an;Aucune mention;300 fr. (quittance);;;21 January 1411;ADCO, B 1569, f° 79 v°
464;Jean sans Peur;;301;Jean de Saulx;Seigneur de Courtivron, chancelier du duc;Paiement pour sa pension de 2000 fr. d'or/an;Aucune mention;2000 fr. (quittance);;;29 January 1411;ADCO, B 1560, f° 63 r°
465;Jean sans Peur;;275;Regnaudin Doriac;Conseiller du duc;Paiement pour sa pension de 300 fr./an;Aucune mention;300 fr. (quittance);;;31 January 1411;ADCO, B 1560, f° 60 r°
466;Jean sans Peur;;28;Renaud IV de Bethencourt, dit Morelet de Bethencourt;Chevalier et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;600 fr. (quittance);;;2 February 1411;ADCO, B 1562, f° 24 r°
467;Jean sans Peur;;294;Vermonnet de Mery;Ecuyer de cuisine du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;20 fr. (quittance);;;3 February 1411;ADCO, B 1560, f° 61 r° et 61 v°
468;Jean sans Peur;;130;Philibert de Saint-Legier;Chevalier et maître d'hôtel du duc;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r°
469;Jean sans Peur;;537;Guyot de Savigny;Ecuyer d'écurie du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;80 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r°
470;Jean sans Peur;;550;Oudart de L'Espinace;Ecuyer et échanson du duc;Paiement pour sa pension de 80 fr./an;Aucune mention;80 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r° / ADCO, B 367, liasse 3, c. 42 (quittance)
471;Jean sans Peur;;2162;Jacques de Villers;Ecuyer et échanson du duc;Paiement pour sa pension de 80 fr./an;Auncune mention;80 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r° / ADCO, B 367, liasse 3, c. 86 (quittance)
472;Jean sans Peur;;1651;Jean Bateteau;Ecuyer et panetier du duc;Paiement pour sa pension de 80 fr./an;Aucune mention;80 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r°
473;Jean sans Peur;;192;Jean, dit Le bâtard du Bochet;Ecuyer et panetier du duc;Paiement pour sa pension de 80 fr./an;Aucune mention;67 fr. demi (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r°
474;Jean sans Peur;;23;Girart de Bourbon;Ecuyer d'écurie du duc;Paiement pour sa pension de 80 fr./an;Aucune mention;80 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 25 r°
475;Jean sans Peur;;294;Vermonnet de Mery;Ecuyer de cuisine du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;50 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 26 r°
476;Jean sans Peur;;1157;Gillet Paraille;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;30 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 26 r°
477;Jean sans Peur;;2171;Thibaud Garconnet, dit Le Garconnot;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;30 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 26 v°
478;Jean sans Peur;;967;Etienne Moreau;Contrôleur de la dépense de l'hôtel du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;80 fr. (quittance);;;3 February 1411;ADCO, B 1562, f° 27 v°
479;Jean sans Peur;;1269;Guy de Salins, dit Chambier;Chevalie et maître d'hôtel du duc;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;4 February 1411;ADCO, B 1562, f° 25 r°
480;Jean sans Peur;;276;Jean de Velery;Maître de la chambre aux deniers du duc;Paiement pour sa pension de 200 fr./an;Aucune mention;200 fr. (quittance);;;4 February 1411;ADCO, B 1562, f° 27 v°
481;Jean sans Peur;;398;Christophe d'Albourg;Trompette du duc;Paiement pour sa pension de 100 fr./an;Aucune mention;100 fr. (quittance);;;26 February 1411;ADCO, B 1562, f° 27 v°
482;Jean sans Peur;;814;Paulin Gambrin, dit d'Alexandrie;Trompette du duc;Paiement pour sa pension de 60 écus/an;Aucune mention;50 fr. (quittance);;;26 February 1411;ADCO, B 1562, f° 28 r°
483;Jean sans Peur;;201;Geoffroy Maupoivre;Physicien du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;89 fr. demi (quittance);;;27 February 1411;ADCO, B 1560, f° 60 r°
484;Jean sans Peur;;1128;Jean de Saint-Aubin;Chevalier et chambellan du duc;Pension de 160 fr., payée en deux termes (la Saint-André et le dernier jour de mai);Aucune mention;Pension de 160 fr./an;;;2 March 1411;ADCO, B 1560, f° 53 v° et 54 r°
485;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol et de Ligny;Paiement pour sa pension de 2000 fr./an (elle était de 4000 fr./an dans le précédent compte);Aucune mention;1000 fr. (quittance);;;4 March 1411;ADCO, B 1562, f° 23 r°
486;Jean sans Peur;;852;Jacques de Busseuil ou Busseul;Ecuyer et maître d'hôtel du comte de Charolais;Paiement pour sa pension de 200 fr./an;Aucune mention;225 fr. (quittance);;;8 March 1411;ADCO, B 1562, f° 24 v°
487;Jean sans Peur;;201;Geoffroy Maupoivre;Physicien du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;106 l. 15 s. p. (quittance);;;10 March 1411;ADCO, B 1562, f° 27 r°
488;Jean sans Peur;;937;Regnaud VI de Pons;Seigneur de Pons;Paiement pour sa pension de 1000 fr./an;Aucune mention;500 fr. (quittance);;;18 March 1411;ADCO, B 1562, f° 23 v°
489;Jean sans Peur;;201;Geoffroy Maupoivre;Physicien du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;25 fr. (quittance);;;26 March 1411;ADCO, B 1560, f° 59 v°
490;Jean sans Peur;;394;Jean Lengret;Archidiacre du Grand Caux et conseiller du duc;Paiement pour sa pension de 200 fr./an;Aucune mention;100 fr. (quittance);;;7 April 1411;ADCO, B 1562, f° 26 v°
491;Jean sans Peur;;203;Jean de Noident;Receveur général du duc;Paiement pour sa pension de 400 fr./an ;Aucune mention;111 l. 15 s. 6 d. t. (quittance);;;12 April 1411;ADCO, B 1562, f° 28 r°
492;Jean sans Peur;;444;Jacques de Longroy;Seigneur de Longroy, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;400 fr. (quittance);;;16 April 1411;ADCO, B 1562, f° 23 v° et 24 r°
493;Jean sans Peur;;294;Vermonnet de Mery;Ecuyer de cuisine du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;22 fr. demi (quittance);;;16 April 1411;ADCO, B 1562, f° 26 r°
494;Jean sans Peur;;2167;Jean de Curiet;Ecuyer de cuisine du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;75 s. t. (quittance);;;16 April 1411;ADCO, B 1562, f° 26 r°
495;Jean sans Peur;;1157;Gillet Paraille;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;30 l. 14 s. 6 d. t. (quittance);;;16 April 1411;ADCO, B 1562, f° 26 v°
496;Jean sans Peur;;2170;Jeannin Le Fevre;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;60 fr. (quittance);;;16 April 1411;ADCO, B 1562, f° 26 v°
497;Jean sans Peur;;226;Antoine de Craon;Chevalier, conseiller et chambellan du duc;"""Je, Anthoin de Craon, chevalier, conseiller et chambellan de monseigneur le duc de Bourgoingne. Confesse avoir eu et receu de Jehan de Noident, Receveur general de toutes les finances de mondit seigneur, la somme de Cent livres tournois. Sur ce qui me puet et pourra estre deu a cause de ma pension de IIIIc fr. que je pren chacun an de mondit seigneur tant comme il lui plaira a pluseurs termes. De laquelle somme de C l. t. je me tien pour bien content, et en quicte mondit seigneur, sondit Receveur general et tous autres quil appartiendra. Tesmoing mon scel cy mis le XVIe jour davril apres Pasques lan mil quatrecens et onze"" [Signature : A. de Craon] [Sceau]""";Aucune mention;100 l. t. monn. royal (quittance);;;16 April 1411;ADCO, B 355, liasse 3, c. 195
498;Jean sans Peur;;1499;Jean Despouillettes;Conseiller, trésorier et gouverneur général des finances du duc;Pension de 1000 l. t., accordée en tant que trésorier et gouverneur général des finances, payée en deux termes (la Saint-Rémi et Pâques). Le premier terme commencera à la Saint-Rémi 1412 + 3 fr./j. de gages.;Aucune mention;Pension de 1000 l. t./an;;;17 April 1411;ADCO, B 1570, f° 55 r° et 55 v°
499;Jean sans Peur;;1493;Robert de Bailleux;Receveur général des finances du duc;Pension de 400 fr./an, accordée en tant que receveur général des finances + 40 fr./j. de gages;Aucune mention;Pension de 400 fr./an + 40 fr./j. de gages + 400 fr. (quittance);;;17 April 1411;ADCO, B 1570, f° 56 r° et 56 v°
500;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol et de Ligny;Paiement pour sa pension de 2000 fr./an (elle était de 4000 fr./an dans le précédent compte);Aucune mention;100 écus (quittance);;;19 April 1411;ADCO, B 1562, f° 23 r°
501;Jean sans Peur;;273;Jocerand Frepier;Conseiller, trésorier et gouverneur général des finances du duc;Paiement pour sa pension de 1000 fr./an;Aucune mention;500 fr. (quittance);;;19 April 1411;ADCO, B 1562, f° 27 r°
502;Jean sans Peur;;243;Jean Manus;Valet de chambre et maître canonnier du duc;Paiement pour sa pension de 100 fr./an;Aucune mention;31 fr. (quittance);;;4 May 1411;ADCO, B 1562, f° 28 r°
503;Jean sans Peur;;537;Guyot de Savigny;Ecuyer d'écurie du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;20 écus d'or (quittance);;;16 May 1411;ADCO, B 1570, f° 49 r°
504;Jean sans Peur;;204;Jacques de Courtiambles;Seigneur de Commarin, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 400 fr./an;Aucune mention;400 fr. (quittance);;;1 June 1411;ADCO, B 1569, f° 81 r°
505;Jean sans Peur;;189;Jean d'Ormoy;Ecuyer d'écurie du duc;Pension de 160 fr./an;Aucune mention;Pension de 160 fr./an;;;14 June 1411;ADCO, B 1570, f° 49 r°
506;Jean sans Peur;;422;Jacques III de Heilly;Seigneur de Heilly, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;40 l. de 40 gros vieille monnaie de Flandres (quittance);;;20 June 1411;ADCO, B 1570, f° 48 r°
507;Jean sans Peur;;226;Antoine de Craon;Cousin, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 400 fr./an ;Aucune mention;30 l. 14 s. 8 d. t. (quittance);;;20 June 1411;ADCO, B 1570, f° 53 r° et 53 v°
508;Jean sans Peur;;189;Jean d'Ormoy;Ecuyer d'écurie du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;41 fr. 5 s. t. (quittance);;;25 June 1411;ADCO, B 1570, f° 49 v°
509;Jean sans Peur;;710;Guillaume du Bois;Ecuyer et panetier du duc et du comte de Charolais;Pension de 120 fr., payée en deux termes (la Saint-Rémi et Pâques). Le premier terme commencera à la Saint-Rémi 1412;Aucune mention;Pension de 120 fr./an;;;26 June 1411;ADCO, B 1571, f° 40 r° et 40 v°
510;Jean sans Peur;;165;Jean de Busseil ou Busseul;Echanson du duc et du comte de Charolais;"""A cause de sa pension de VIxx fr. dor que mondit seigneur par ses lettres sur ce faites et donnees en sa ville Darras le XXVIe jour de juing lan mil CCCCXI. Attendans et regardans, considerans les bons et agreables services que ledit Jehan avoit fais longuement et loyaument a mondit seigneur le le duc et a mondit seigneur le conte, et faisoit chacun jour incessamment et esperoit que encores feist ou temps avenir. Et afin quil fust tousiours plus abstraint de y continuer et quil eust mieulx de quoy maintenir son estat ou service dicellui monseigneur le conte, lui a ordonne et octroye avoir et prendre de lui chacun an de des en avant, tant comme il lui plaira a deux termes en lan par egal porcion. Cest assavoir saint Remy et Pasques, dont mondit seigneur par sesdites lettres veult le premier terme commencier a la saint Remy oudit an mil CCCCXI. En mandant a son tresorier lors present et advenir que par le Receveur general de ss finances qui lors seroit, ou par aucun autre de ses Receveurs particuliers, feist de lors en avant chacun an paier, bailler et delivrer audit Jehan icelle somme et pension de VIxx fr. dite monnoie aux termes et en la maniere dessusdite. Et par rapportant pour une et la premiere fois vidimus desdites lettres fait soubz scel autentique, ou coppie dicellui collacionne par lun de ses secretaires, avecques quittance souffisante de chacun terme et paiement, mondit seigneur veult tout ce que audit Jehan aura ainsi este paye estre alloue es comptes et rabatu de la Recepte du payant par mesdis seigneurs de ses comptes quil appartiendra sans aucun contredit ou difficulte""";Arras;Pension de 120 fr. d'or monn. royal/an, payée à deux termes (la saint-Rémi et Pâques);;;26 June 1411;ADN, B 1903, f° 59 v° et 60 r°
511;Jean sans Peur;;2178;Huguenin du Ble;Ecuyer d'écurie du comte de Charolais;Pension de 120 fr., payée en deux termes (la Saint-Rémi et Pâques). Le premier terme commencera à la Saint-Rémi 1412;Aucune mention;Pension de 120 fr./an;;;26 June 1411;ADCO, B 1571, f° 41 v° et 42 r°
512;Jean sans Peur;;710;Guillaume du Bois;Ecuyer et panetier du duc et du comte de Charolais;"""A Guillaume du Boys, escuier et pannetier de mondit seigneur et de monseigneur le conte de Charrolois [...] lequel Guillaume mondit seigneur le duc par ses lettres patentes donne a Arras le XXVIIe jour de juing lan mil CCCCXI attendans les bons et agreables services que ycelui Guillaume avoit fais longuement et loyaulment a lui et a mondit seigneur de Charrolois, faisoit chacun jour incessamment et esperoit que encores feist ou temps avenir. Et affin quil fust tousiours plus abstraint de y continuer, et quil eust mieulx de quoy maintenir son estat ou service de mondit seigneur de Charrolois, ledit jour lui ordonna et ottroya avoir et prendre de lui chacun an de lors en avant tant comme il plairoit a mondit seigneur la somme de VIxx fr. dor monnoye royal de pension, a deux termes en lan par egal porcion. Cest assavoir Saint Remy et Pasques dont mondit seigneur vouloit le premier terme commencier a la saint Remy proucain venant comme contenu est plus a plain esdites lettres. En mandant par ycelles a son tresorier lors present et avenir, que par le Receveur general de ses finances que lors seroit, ou par aucun autre de ses Receveurs particuliers feist de lors en avant chacun an paier, bailler et delivrer audit Guillaume ycelle somme de pension de VIxx fr. monnoie dite aux termes et en la maniere dessusdite. Et par raportant pour une et la premiere fois vidimus desdites lettres fait soubs scel autentique ou copie dicelles collacionnees par lun des secretaires de mondit seigneur avecques quittance souffisante de chacun terme et paiement, mondit seigneur vouloit tout ce que audit Guillaume auroit ainsi este paye estre alloue es comptes et rabatu de la Recepte du payant par mesdis seigneurs des comptes quil appartient sans aucun contredit ou difficulte""";Arras;Pension de 120 fr. monn. royal d'or/an, payée en deux termes (la Saint-Rémi et Pâques);;;27 June 1411;ADN, B 1903, f° 58 v° et 59 r°
513;Jean sans Peur;;259;Lourdin de Saligny;Chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;250 fr. (quittance);;;29 June 1411;ADCO, B 1570, f° 48 v°
514;Jean sans Peur;;422;Jacques III de Heilly;Seigneur de Heilly, chevalier, conseiller et chambellan du duc;Paiement de ses arrérages pour un an et demi selon les lettres de mandement du duc données le 3 juin 1411;Aucune mention;500 fr. (quittance);;;1 July 1411;ADCO, B 1570, f° 48 v°
515;Jean sans Peur;;15;Jean Pioche;Seigneur d'Onay, chevalier, conseiller et maître d'hôtel du duc;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;12 July 1411;ADCO, B 1571, f° 42 r°
516;Jean sans Peur;;422;Jacques III de Heilly;Seigneur de Heilly, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;31 écus de 40 gros vieille monnaie de Flandres (quittance);;;18 July 1411;ADCO, B 1570, f° 48 r°
517;Jean sans Peur;;130;Philibert de Saint-Legier;Chevalier et maître d'hôtel du duc;Paiement pour sa pension de 240 fr./an;Aucune mention;120 fr. (quittance);;;21 July 1411;ADCO, B 1570, f° 49 r°
518;Jean sans Peur;;967;Etienne Moreau;Contrôleur de la dépense de l'hôtel du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;80 fr. (quittance);;;21 July 1411;ADCO, B 1570, f° 50 r°
519;Jean sans Peur;;226;Antoine de Craon;Cousin, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 400 fr./an ;Aucune mention;200 l. t. (quittance);;;31 July 1411;ADCO, B 1570, f° 55 r°
520;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol et de Ligny;Paiement pour sa pension de 2000 l. t.;Aucune mention;1000 l. t. (quittance);;;1 August 1411;ADCO, B 1570, f° 54 v°
521;Jean sans Peur;;2167;Jean de Curiet;Ecuyer de cuisine du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;12 écus de 30 gros nouvelle monnaie de Flandres (quittance);;;29 August 1411;ADCO, B 1570, f° 50 r° et 50 v°
522;Jean sans Peur;;1589;Guillaume Roussel;Physicien du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;12 écus d'or (quittance);;;30 August 1411;ADCO, B 1570, f° 51 v°
523;Jean sans Peur;;2170;Jeannin Le Fevre;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;30 fr. (quittance);;;2 September 1411;ADCO, B 1570, f° 50 v°
524;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol et de Ligny;Paiement pour sa pension de 2000 l. t.;Aucune mention;200 l. t. (quittance);;;16 September 1411;ADCO, B 1570, f° 54 v°
525;Jean sans Peur;;275;Regnaudin Doriac;Conseiller du duc;Paiement pour sa pension de 300 fr./an;Aucune mention;100 fr. (quittance);;;1 November 1411;ADCO, B 1570, f° 54 r°
526;Jean sans Peur;;204;Jacques de Courtiambles;Seigneur de Commarin, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 400 fr./an;Aucune mention;400 fr. (quittance);;;1 November 1411;ADCO, B 1569, f° 79 v°
527;Jean sans Peur;;422;Jacques III de Heilly;Seigneur de Heilly, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;45 écus d'or (quittance);;;20 November 1411;ADCO, B 1570, f° 48 r°
528;Jean sans Peur;;550;Oudart de L'Espinace;Ecuyer et échanson du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;80 fr. (quittance);;;20 November 1411;ADCO, B 1570, f° 50 r°
529;Jean sans Peur;;259;Lourdin de Saligny;Chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;34 fr. (quittance);;;22 November 1411;ADCO, B 1570, f° 48 r°
530;Jean sans Peur;;225;Guillaume IV de Vienne;Seigneur de Saint-Georges et de Sainte-Croix, chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 3000 fr./an;Aucune mention;690 fr. (quittance);;;30 November 1411;ADCO, B 1571, f° 53 v° et 54 r°
531;Jean sans Peur;;2170;Jeannin Le Fevre;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;30 fr. (quittance);;;12 December 1411;ADCO, B 1570, f° 50 v°
