IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
235;Jean sans Peur;;5604;Hector de Saveuse;;Aucune mention particulière;Compiègne;1 cheval;;26 écus monn. royal;22 February 1414;ADN, B 1903, f° 145 v°
236;Jean sans Peur;;2278;Harmelet (?);;Aucune mention particulière;Bruges;Un coursier moreau valant 46 écus d'or;;46 écus d'or;10 March 1407;ADCO, B 1547, f° 112 v°
237;Jean sans Peur;;528;Hans de Wercenbert;Ecuyer servant du duc;Aucune mention particulière;Aucune mention;Un cheval à poil fauve à longue queue valant 18 écus d'or;;18 écus d'or;9 January 1412;ADCO, B 1570, f° 236 r°
238;Jean sans Peur;;537;Guyot de Savigny;;Aucune mention particulière;Aucune mention;Un cheval bai à courte queue valant 45 écus d'or;;45 écus d'or;12 December 1406;ADCO, B 1547, f° 113 v°
239;Jean sans Peur;;2112;Guy Turpin;Seigneur de Gavre, chambellan du duc;Aucune mention particulière;Paris;Un cheval gris à courte queue valant 150 écus d'or;;150 écus d'or;8 November 1410;ADCO, B 1560, f° 121 v°
240;Jean sans Peur;;483;Guy de La Tremoille;;Aucune mention particulière;Paris;Un cheval bai à courte queue valant 150 écus d'or;;150 écus d'or;8 November 1410;ADCO, B 1560, f° 121 v°
241;Jean sans Peur;;2302;Guy d'Amours;Chevalie et chambellan du duc;Aucune mention particulière;Paris;Un cheval bai (le prix est de 225 fr. pour deux chevaux);;225 fr. monn. royal (les 2 chevaux);24 January 1410;ADCO, B 1560, f° 123 r°
242;Jean sans Peur;;2311;Guillaume V de Mello;Seigneur d'Epoisses;Aucune mention particulière;Paris;Un cheval roux ou bai à longue queue valant 120 écus;;120 écus;8 November 1410;ADCO, B 1560, f° 121 v°
243;Jean sans Peur;;2290;Guillaume IV de Baviere;Comte de Hainaut;Pour ses étrennes;Paris;Un coursier gris à longue queue valant 160 fr.;;160 fr. monn. royal;1 January 1409;ADCO, B 1558, f° 105 r°
244;Jean sans Peur;;2275;Guillaume Foucault;Chevalier;Aucune mention particulière;Paris;1 cheval bai à courte queue;;60 écus;13 May 1406;ADCO, B 1543, f° 117 r°
245;Jean sans Peur;;710;Guillaume du Bois;Ecuyer et panetier du duc;Aucune mention particulière;Paris;Un cheval bai valant 40 écus;;40 écus;24 May 1406;ADCO, B 1554, f° 105 r°
246;Jean sans Peur;;710;Guillaume du Bois;Panetier du duc;Aucune mention particulière;Paris;Un cheval brun bai à courte queue valant 40 écus;;40 écus;24 October 1407;ADCO, B 1554, f° 106 r°
247;Jean sans Peur;;2344;Guillaume des Pres;;Aucune mention particulière;Aucune mention;Un cheval gris à longue queue (les 12 chevaux valent 2850 écus d'or);;2850 écus d'or (les 12 chevaux);7 September 1412;ADCO, B 1571, f° 151 r° et 152 r°
248;Jean sans Peur;;216;Guillaume de Vichy;Valet servant du duc;Aucune mention particulière;Paris;Un cheval valant 30 fr.;;30 fr. monn. royal;19 September 1407;ADCO, B 1554, f° 106 r°
249;Jean sans Peur;;216;Guillaume de Vichy;Panetier du duc;Aucune mention particulière;;Un cheval bai à longue queue valant 70 écus d'or du prix de 30 blans doubles l'écu;;70 écus d'or de 30 blancs double l'écu;31 December 1418;ADCO, B 1601, f° 76 v°
250;Jean sans Peur;;37;Guillaume de Sully;Panetier du duc;En remplacement d'un cheval pris audit Guillaume et donné au comte de Charolais;Paris;Un cheval fauve à courte queue valant 42 écus;;42 écus;1 October 1409;ADCO, B 1558, f° 107 v°
251;Jean sans Peur;;2333;Guillaume de Souquesole (?);Ecuyer;En dédommagement des pertes contre les adversaires du duc;Aucune mention;Un cheval brun bai valant 30 écus de 30 gros nouvelle monn. de Flandres;;30 écus de 30 gros nouvelle monn. de Flandre;30 August 1411;ADCO, B 1570, f° 239 v° et 240 r°
252;Jean sans Peur;;215;Guillaume de Neuville, dit Le Moine de Neuville;Ecuyer tranchant du duc;Aucune mention particulière;Bruges;Un coursier brun bai à longue queue valant 80 écus;;80 écus;16 March 1407;ADCO, B 1558, f° 103 r°
253;Jean sans Peur;;215;Guillaume de Neuville, dit Le Moine de Neuville;Ecuyer tranchant du duc;Aucune mention particulière;Paris;Un cheval gris valant 70 écus d'or;;70 écus d'or;8 November 1410;ADCO, B 1560, f° 122 r°
254;Jean sans Peur;;215;Guillaume de Neuville, dit Le Moine de Neuville;Ecuyer tranchant du duc;Aucune mention particulière;Lille;Un cheval roux à courte queue valant 60 fr.;;60 fr. monn. royal;24 March 1411;ADCO, B 1562, f° 49 v°
255;Jean sans Peur;;215;Guillaume de Neuville, dit Le Moine de Neuville;Ecuyer tranchant du duc;Aucune mention particulière;;Un cheval moreau à longue queue valant 60 écus de 40 gros vieille monnaie de Flandres l'écu;;60 écus de 40 gros vieille monn. de Flandre;15 September 1414;ADCO, B 1601, f° 76 r° et 76 v°
256;Jean sans Peur;;1231;Guillaume de Marigny;Seigneur de Chateauvillain;Aucune mention particulière;Aucune mention;Un cheval fauve à longue queue valant 60 écus;;60 écus;7 September 1412;ADCO, B 1571, f° 151 r° et 152 r°
257;Jean sans Peur;;1399;Guillaume de Mairey;Ecuyer du duc;Aucune mention particulière;Aucune mention;Un cheval morel à courte queue valant 36 écus;;36 écus;22 September 1406;ADCO, B 1554, f° 106 r°
258;Jean sans Peur;;1399;Guillaume de Mairey;Echanson du duc;Aucune mention particulière;Paris;Un cheval valant 67 fr. demi;;67 fr. demi monn. royal;20 June 1409;ADCO, B 1558, f° 105 r° et 105 v°
259;Jean sans Peur;;1399;Guillaume de Mairey;Ecuyer;Aucune mention particulière;Bruges;1 cheval bai à longue queue;;64 l. 10 s. de 30 gros nouvelle monn. de Flandre la livre;1 March 1415;ADN, B 1903, f° 148 v° et 149 r°
260;Jean sans Peur;;337;Guillaume de Gonneville;Chevaucheur du duc;Aucune mention particulière;Paris;Un cheval bai valant 20 fr. d'or;;20 fr. or;31 May 1410;ADCO, B 1560, f° 120 v°
261;Jean sans Peur;;2329;Guillaume de Ferrebourg;Capitaine de gens d'armes;Aucune mention particulière;Aucune mention;Un cheval noir à longue queue valant 32 écus ;;32 écus;20 August 1411;ADCO, B 1570, f° 237 r°
262;Jean sans Peur;;2329;Guillaume de Ferrebourg;Ecuyer;Aucune mention particulière;Bruges;1 cheval gris à longue queue ;;69 l. 12 s. de 30 gros nouvelle monn. de Flandre la livre (les deux chevaux);1 March 1415;ADN, B 1903, f° 149 r°
263;Jean sans Peur;;63;Guillaume de Champdivers;;Aucune mention particulière;Bruges;Un cheval gris pommelé;;;4 August 1408;ADCO, B 1554, f° 110 v°
264;Jean sans Peur;;63;Guillaume de Champdivers;Chevalier;Aucune mention particulière;Arras;Un coursier noir à longue queue;;;6 March 1414;ADCO, B 1576, f° 165 v°
265;Jean sans Peur;;2303;Guillaume de Bonnier;Ecuyer et panetier du duc;Aucune mention particulière;Paris;Un cheval fauve à courte queue valant 40 fr.;;40 fr. monn. royal;20 March 1410;ADCO, B 1558, f° 109 r°
266;Jean sans Peur;;534;Guillaume Courtheuse;;Aucune mention particulière;Paris;Un cheval bai à courte queue valant 40 écus;;40 écus;20 October 1407;ADCO, B 1554, f° 106 v°
267;Jean sans Peur;;393;Guillaume Caillet;Ménestrel du duc;Aucune mention particulière;Aucune mention;Un cheval bai à longue queue valant 20 écus;;20 écus;1 June 1409;ADCO, B 1558, f° 108 v°
268;Jean sans Peur;;205;Guillaume Bonnier;Seigneur de Bonnières, gouverneur du bailli d'Arras;Aucune mention particulière;Aucune mention;Un cheval moreau à longue queue valant 110 écus;;110 écus;9 December 1409;ADCO, B 1558, f° 107 v°
269;Jean sans Peur;;2351;Guignes de Sallenove;Seigneur de Sallenove;Aucune mention particulière;Paris;Un cheval aux pieds blancs et rouges valant 300 fr.;;300 fr. monn. royal;16 February 1413;ADCO, B 1572, f° 36 r°
270;Jean sans Peur;;261;Guichard Dauphin;Grand maître d'hôtel du roi;Aucune mention particulière;Paris;Un cheval gris pommelé valant 160 écus d'or;;160 écus d'or;8 November 1410;ADCO, B 1560, f° 122 v°
271;Jean sans Peur;;164;Girard de Terny ou de Ternier;;Aucune mention particulière;Paris;Un cheval bai (les huits chevaux valent 1068 fr. 15 s. t.);;1068 fr. 15 s. t. monn. royal (les 8 chevaux);8 November 1410;ADCO, B 1560, f° 125 r° et 125 v°
272;Jean sans Peur;;1398;Girard de Mauleon;Chevalier;Lors de la venue dudit Girart devant le duc à Arras;Arras;Un cheval bai à longue queue valant 62 l. 5 s. p. de 30 gros nouvelle monn. de Flandres;;62 l. 5 s. p. de 30 gros nouvelle monn. de Flandre;7 July 1411;ADCO, B 1570, f° 240 r°
273;Jean sans Peur;Lourdin de Saligny;282;Gillot du Molin;Valet de chambre du duc;Aucune mention particulière;Paris;Un cheval noir à longue queue valant 36 écus;;36 écus;13 September 1407;ADCO, B 1554, f° 110 r° et 110 v°
274;Jean sans Peur;;1537;Gilles de Masoncles;Ecuyer du duc;Aucune mention particulière;Gand;Un cheval brun bai à longue queue valant 60 fr.;;60 fr. monn. royal;31 July 1409;ADCO, B 1558, f° 106 r°
275;Jean sans Peur;;734;Gérard d'Inchy;Seigneur d'Inchy;Aucune mention particulière;Lille;1 cheval roux à longue queue;;236 l. 10 s. de 30 gros nouvelle monn. de Flandre la livre (les trois chevaux);20 January 1414;ADN, B 1903, f° 144 r°
276;Jean sans Peur;;29;Gerard de Cuinghien, dit Le Grand;Seigneur d'Hem;Aucune mention particulière;Paris;Un cheval bai valant 100 écus;;100 écus;20 April 1408;ADCO, B 1554, f° 109 r°
277;Jean sans Peur;;201;Geoffroy Maupoivre;Physicien du duc;Aucune mention particulière;Paris;Un mulet valant 7 l. 15 s. t.;;7 l. 15 s. t. monn. royal;18 September 1407;ADCO, B 1547, f° 114 r°
278;Jean sans Peur;;233;Gauthier de Passac, dit Gaucher de Passac;Chevalier;Aucune mention particulière;Bruges;Un cheval gris;;;4 August 1408;ADCO, B 1554, f° 110 v°
279;Jean sans Peur;;680;Gauthier de Bauffremont, dit de Ruppes;Chevalier et conseiller du duc;"""Pour soy monter ou service dudit seigneur""";Aucune mention;2 chevaux, un gris à courte queue et un gris à longue queue valant 120 écus de 40 gros l'écu;;120 écus de 40 gros monn. de Flandre l'écu;3 August 1408;ADCO, B 1556, f° 80 r°
280;Jean sans Peur;;24;Ferri de Hangest;Bailli de Vermandois;Aucune mention particulière;Aucune mention;Un coursier brun bai à courte queue valant 100 écus;;100 écus;2 September 1406;ADCO, B 1554, f° 110 r°
281;Jean sans Peur;;967;Etienne Moreau;Contrôleur de la dépense de l'hôtel du duc;Aucune mention particulière;Douai;1 cheval bai basant à longue queue;;50 écus or monn. royal;21 June 1414;ADN, B 1903, f° 146 v°
282;Jean sans Peur;;972;Etienne Lambin;Ecuyer du duc;Aucune mention particulière;Hesdin;Un cheval noir valant 35 écus;;35 écus;15 November 1406;ADCO, B 1543, f° 117 v°
283;Jean sans Peur;Guyot de Savigny et Jean d'Ormoy;271;Etienne Devenet;Clerc des offices de l'hôtel du duc;En récompense d'un cheval qu'il a affolé au service du duc;Aucune mention;Un petit cheval valant 20 fr.;;20 fr. monn. royal;8 May 1411;ADCO, B 1570, f° 236 r°
284;Jean sans Peur;;2315;Etienne de Saint-Georges;Ecuyer de Jean de Nielles, seigneur d'Olhain;Aucune mention particulière;Paris;Un cheval bai à courte queue valant 80 écus d'or;;80 écus d'or;8 November 1410;ADCO, B 1560, f° 122 r°
285;Jean sans Peur;;1562;Erard de Champlitte;Ecuyer de cuisine du duc;Aucune mention particulière;Aucune mention;Un cheval gris roux à longue queue;;;7 September 1412;ADCO, B 1571, f° 151 r° et 152 r°
286;Jean sans Peur;;2321;Erard Boet;Chevalier et chambellan du duc de Brabant;Aucune mention particulière;Aucune mention;Un cheval liart à longue queue valant 52 écus;;52 écus;20 January 1411;ADCO, B 1562, f° 48 r°
287;Jean sans Peur;;2289;Erard;Chevalier espagnol;Aucune mention particulière;Aucune mention;Un cheval gris à courte queue valant 90 fr.;;90 fr. monn. royal;2 September 1408;ADCO, B 1554, f° 111 v°
288;Jean sans Peur;;183;Emard de Lith;Huissier d'armes du duc;Aucune mention particulière;Aucune mention;Un cheval moreau valant 60 fr.;;60 fr. monn. royal;13 August 1407;ADCO, B 1554, f° 106 v°
289;Jean sans Peur;;719;Elyon de Jacqueville;Chevalier et conseiller du duc;Aucune mention particulière;Paris;Un cheval roux à longue queue valant 200 fr.;;200 fr. monn. royal;25 December 1412;ADCO, B 1572, f° 35 r° et 35 v°
290;Jean sans Peur;;1008;Diogo Oliveira;Ecuyer portugais;Aucune mention particulière;Lille;2 chevaux bais à longues queues + 1 cheval fauve à courte queue;;200 écus d'or;20 January 1414;ADN, B 1903, f° 143 v°
291;Jean sans Peur;;83;David de Rambures;Seigneur de Rambures, chevalier et chambellan du duc;Aucune mention particulière;Aucune mention;Un cheval bai à courte queue valant 52 écus d'or;;52 écus d'or;25 April 1407;ADCO, B 1547, f° 113 v° et 114 r°
292;Jean sans Peur;;83;David de Rambures;Conseiller et chambellan du roi;Aucune mention particulière;Bruxelles;Un cheval noir à longue queue valant 90 écus;;90 écus;18 January 1411;ADCO, B 1562, f° 47 v°
293;Jean sans Peur;;;David de Brimeu/Ferry d'Hangest/Robert Lejeune;Bailli d'Amiens;Aucune mention particulière;Aucune mention;Un cheval gris à courte queue valant 20 écus ;;20 écus;22 August 1411;ADCO, B 1570, f° 242 r°
294;Jean sans Peur;;477;David de Brimeu;Seigneur de Humbercourt, chevalier, conseiller et chambellan du duc;Aucune mention particulière;Lille;Une haquenée grise à longue queue valant 67 fr. 10 s. t.;;67 fr. 10 s. t. monn. royal;17 March 1411;ADCO, B 1562, f° 48 r° et 48 v°
295;Jean sans Peur;;477;David de Brimeu;Seigneur de Humbercourt, chevalier, conseiller et chambellan du duc;En dédommagement de plusieurs chevaux perdus au service du duc;Aucune mention;Un cheval bai à longue queue valant 60 écus d'or;;60 écus d'or;16 November 1411;ADCO, B 1570, f° 238 r°
296;Jean sans Peur;;654;Cosquin de Messeray;Chevalier et chambellan du duc;Aucune mention particulière;;Un cheval moreau à longue queue valant 60 écus de 40 gros vieille monnaie de Flandres l'écu;;60 écus de 40 gros vieille monn. de Flandre;15 September 1414;ADCO, B 1601, f° 76 r° et 76 v°
297;Jean sans Peur;;2358;Cornelis de Halluin;Archer de Roland d'Uutkerke;Aucune mention particulière;;Un grand cheval à longue queue pour la joute;;;1416;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 396, p. 130
298;Jean sans Peur;;2244;Conrad de Juinche;Valet de chambre du duc;Aucune mention particulière;Paris;Un cheval (les six chevaux valent 506 fr. 5 s. t.);;506 fr. 5 s. t. monn. royal (les 6 chevaux) ;18 April 1410;ADCO, B 1560, f° 124 r° et 124 v°
299;Jean sans Peur;;2326;Compagnon des Essarts;Panetier du duc;Aucune mention particulière;Aucune mention;Un cheval brun bai à longue queue valant 32 écus d'or;;32 écus d'or;19 May 1411;ADCO, B 1570, f° 236 r°
300;Jean sans Peur;;2312;Collard de Basse;Seigneur d'Espaigny;Aucune mention particulière;Paris;Un cheval gris valant 100 écus d'or;;100 écus d'or;8 November 1410;ADCO, B 1560, f° 121 v°
301;Jean sans Peur;Roland d'Uutkerke;2312;Collard de Basse;Seigneur d'Espaigny;Don fait en remerciement de la venue du seigneur Despaigny dans l'armée du duc en 1410;Lille;Un cheval gris valant 225 fr.;;225 fr. monn. royal;3 January 1411;ADCO, B 1562, f° 49 r° et 49 v°
302;Jean sans Peur;;1584;Clavin du Clou;Ecuyer;Aucune mention particulière;Lille;1 cheval bai à longue queue;;70 écus or monn. royal;31 August 1414;ADN, B 1903, f° 146 v° et 147 r°
303;Jean sans Peur;;398;Christophe d'Albourg;Trompette du duc;Aucune mention particulière;Saint-Omer;Un cheval morel à longue queue valant 26 écus de 40 gros vieille monn. de Flandres;;26 écus de 40 gros vieille monn. de Flandre;4 October 1413;ADCO, B 1576, f° 162 r° et 162 v°
304;Jean sans Peur;;398;Christophe d'Albourg;Trompette du duc;Aucune mention particulière;Aucune mention;Un cheval roux à longue queue valant 67 fr. demi;;67 fr demi monn. royal;1 July 1419;ADCO, B 1598, f° 209 v°
305;Jean sans Peur;;150;Charles VI;Roi de France;Pour la nouvelle année;;1 faucon;;;1406;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 82, p. 19
306;Jean sans Peur;;150;Charles VI;Roi de France;"""Ycellui donna au Roy messire derrenierement quil disna en son hostel Dartois a Paris""";Paris;1 cheval;;200 écus;3 February 1406;ADCO, B 1543, f° 117 r°
307;Jean sans Peur;;2249;Charles III de Navarre;Roi de Navarre;Aucune mention particulière;Paris;Un cheval brun bai à longue queue valant 150 écus;;150 écus;22 March 1409;ADCO, B 1558, f° 104 v°
308;Jean sans Peur;;1207;Charles II de Lorraine;Duc de Lorraine;Aucune mention particulière;Paris;Un cheval roux à courte queue (le prix est de 225 fr. pour deux chevaux);;225 fr. monn. royal (les 2 chevaux);24 January 1410;ADCO, B 1560, f° 123 r°
309;Jean sans Peur;;2262;Charles Ier d'Orléans;;Aucune mention particulière;;"6 chevaux carapaçonés (""six harnois [...] brides, poitraux et culières à chacun lesdits harnois, deux pendants de trois, l'une blanche, l'autre verde, et l'autre noire. Lesquels sont semés de rabos et de couppeaux de laton doré, à la devise de mondit seigneur""";;;August 1412;DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 261, p. 92
310;Jean sans Peur;;1343;Charles de Savoisy;Chevalier, conseiller et chambellan du duc;Aucune mention particulière;Aucune mention;Un cheval à poil fauve à trois pieds blancs (les 12 chevaux valent 2850 écus d'or);;2850 écus d'or (les 12 chevaux);7 September 1412;ADCO, B 1571, f° 151 r° et 152 r°
311;Jean sans Peur;;2336;Charles de Recourt;;Aucune mention particulière;Aucune mention;Un cheval blanc à courte queue valant 120 écus monn. royal;;120 écus monn. royal;15 November 1411;ADCO, B 1570, f° 239 r°
312;Jean sans Peur;;958;Charles de Longueval;Seigneur de Longueval;"""Pour aler en Lombardie""";Paris;Un coursier valant 150 fr.;;150 fr. monn. royal;25 June 1409;ADCO, B 1558, f° 105 v°
313;Jean sans Peur;;2291;Charart;Ecuyer d'écurie du seigneur d'Allegre;Lors d'une ambassade de plusieurs hommes auprès du duc (Charart, écuyer d'écurie et le sire d'Allègre, ainsi que d'autres ambassadeurs du duc de Berry);Aucune mention;Un cheval rouge bai à longue queue valant 120 écus;;120 écus;28 February 1409;ADCO, B 1556, f° 79 r°
314;Jean sans Peur;;2337;Carmalay (?);Ecuyer d'écurie du duc de Guyenne;Aucune mention particulière;Aucune mention;Un cheval roux à courte queue valant 85 fr. demi;;85 fr. demi monn. royal;2 January 1412;ADCO, B 1570, f° 243 v° et 244 r°
315;Jean sans Peur;;3609;Caisin Dupuy ou du Puys;Enfant de la chapelle du duc;Aucune mention particulière;Gand;1 cheval bai à courte queue;;8 écus de 30 gros nouvelle monn. de Flandre l'écu;27 December 1413;ADN, B 1903, f° 142 v°
316;Jean sans Peur;;5625;Boniface;Capitaine des arbalétriers ;Aucune mention particulière;Bruges;1 cheval fauve;;27 l. 19 s. de 30 gros nouvelle monn. de Flandre la livre;1 March 1415;ADN, B 1903, f° 148 v°
317;Jean sans Peur;;2320;Bertrand;Chambellan du roi de Navarre;Aucune mention particulière;Paris;Un cheval bai (les huits chevaux valent 1068 fr. 15 s. t.);;1068 fr. 15 s. t. monn. royal (les 8 chevaux);8 November 1410;ADCO, B 1560, f° 125 r° et 125 v°
318;Jean sans Peur;;2243;Berthelot Cliot ou Clyot (?);;Aucune mention particulière;Aucune mention;Une haquenée grise valant 70 fr.;;70 fr. monn. royal;26 April 1408;ADCO, B 1556, f° 80 r°
319;Jean sans Peur;;677;Baudouin, dit Beaugois d'Ailly;Vidame d'Amiens;"""Pour aller en laide de monseigneur le duc de Brebant en larmee quil fist oudit mois de septembre 1407 a lencontre dudit Rouge""";Aucune mention;Un cheval bai valant 150 écus;;150 écus ;2 March 1408;ADCO, B 1554, f° 106 v°
320;Jean sans Peur;;677;Baudouin, dit Beaugois d'Ailly;Vidame d'Amiens;"""Que feu monseigneur le duc derrain trespasse cui dieu pardoint fist prendre de lui et ycelui donna au vidame Damiens si comme il appert par les lettres dudit feu monseigneur le duc sur ce faites donne le XIIIe jour de juing lan mil CCCC ung pour ce par mandement""";Aucune mention;Un cheval de joute valant 110 écus;;110 écus;1 June 1408;ADCO, B 1556, f° 80 v°
321;Jean sans Peur;;30;Baudouin Olivier;Ecuyer;Aucune mention particulière;Bruges;Un coursier bai valant 60 écus d'or;;60 écus d'or;10 March 1407;ADCO, B 1547, f° 112 v°
322;Jean sans Peur;;181;Antoine de Villiers;Ecuyer tranchant du duc;Aucune mention particulière;Lille;Un cheval liart à courte queue valant 60 fr.;;60 fr. monn. royal;7 February 1407;ADCO, B 1547, f° 113 r°
323;Jean sans Peur;;181;Antoine de Villiers;Ecuyer tranchant du duc;Aucune mention particulière;Aucune mention;Un cheval gris à longue queue valant 67 fr. demi;;67 fr. demi monn. royal;24 July 1412;ADCO, B 1571, f° 152 r° et 152 v°
324;Jean sans Peur;;181;Antoine de Villiers;;Aucune mention particulière;Melun;1 cheval roux à longue queue ;;337 fr. 10 s. t. monn. royal (les quatre);30 August 1412;ADN, B 1903, f° 142 r° et 142 v°
325;Jean sans Peur;;181;Antoine de Villiers;Ecuyer d'écurie du comte de Charolais;Aucune mention particulière;Paris;Un cheval roux valant 60 écus;;60 écus;9 August 1413;ADCO, B 1576, f° 164 v°
326;Jean sans Peur;;1849;Antoine de Toulongeon;Chevalier, conseiller et chambellan du duc;Aucune mention particulière;;Un coursier sur poil noir à longue queue valant 140 fr.;;140 fr. monn. royal;5 May 1419;ADCO, B 1601, f° 75 v° et 76 r°
327;Jean sans Peur;;2357;Antoine de Grancon;Ecuyer;Aucune mention particulière;Arras;Un cheval noir à courte queue;;;6 March 1414;ADCO, B 1576, f° 165 v°
328;Jean sans Peur;;226;Antoine de Craon;Chevalier, conseiller et chambellan du duc;Aucune mention particulière;Aucune mention;Un cheval gris à longue queue valant 90 écus;;90 écus ;22 August 1411;ADCO, B 1570, f° 242 r° et 242 v°
329;Jean sans Peur;;226;Antoine de Craon;;Aucune mention particulière;Coulommiers;1 grand cheval gris à longue queue;;50 écus de 30 gros nouvelle monn. de Flandre l'écu;8 December 1414;ADN, B 1903, f° 152 r°
330;Jean sans Peur;;2273;Antoine de Brabant;Duc de Limbourg, frère du duc;Aucune mention particulière;Paris;1 cheval gris à longue queue;;;6 January 1406;ADCO, B 1543, f° 116 v°
331;Jean sans Peur;;2273;Antoine de Brabant;Duc de Limbourg, frère du duc;Aucune mention particulière;Paris;1 cheval gris à longue queue;;;6 January 1406;ADCO, B 1543, f° 116 v°
332;Jean sans Peur;Girart de Bourbon;2331;André de Bailly;Chevalier de Regnier Pot, gouverneur du Dauphiné, conseiller du roi et du duc;Aucune mention particulière;Aucune mention;Un cheval gris à courte queue valant 45 écus;;45 écus;22 August 1411;ADCO, B 1570, f° 242 r°
333;Jean sans Peur;;64;Amé de Viry;Ecuyer du duc;Aucune mention particulière;Paris;Un cheval bai à longue queue valant 123 fr. 12. s. p.;;123 fr. 12 s. p. ;25 August 1410;ADCO, B 1560, f° 121 r°
334;Jean sans Peur;;1475;Amé de Baudoncourt;;Aucune mention particulière;Melun;1 cheval gris à longue queue;;337 fr. 10 s. t. monn. royal (les quatre);30 August 1412;ADN, B 1903, f° 142 r° et 142 v°
335;Jean sans Peur;;559;Adolphe II de Clèves;Comte de Clèves et de La Marck;Aucune mention particulière;Aucune mention;Un cheval fauve à courte queue valant 90 fr.;;90 fr. monn. royal;2 September 1408;ADCO, B 1554, f° 111 r° et 111 v°
336;Jean sans Peur;;94;Adam Canet;Garde-buche de l'échansonnerie du duc;Aucune mention particulière;Paris;Un cheval bai à longue queue valant 25 écus d'or;;25 écus d'or;7 October 1407;ADCO, B 1547, f° 115 r°
